name,compiler,type,threads,input,failed_requests,major_faults,complete_requests,cycles,dtlb_store_misses,sgxtime,tput,lat,branch_misses,branch_instructions,mpxerrors,num_clients,sgxmem,dtlb_load_misses,dtlb_stores,time,instructions,minor_faults,dtlb_loads,mpxbtnum
bin/httpd,gcc,mpx_no_narrow_bounds,1,17,0,,740034,,,,37001.63,0.459,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,21,0,,907757,,,,45387.84,0.463,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,25,0,,942746,,,,47137.28,0.53,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,29,0,,893088,,,,44654.29,0.649,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,31,0,,869282,,,,43464.04,0.713,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,33,0,,864755,,,,43237.72,0.763,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,35,0,,864148,,,,43207.35,0.81,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,1,0,,35492,,,,1774.56,0.564,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,5,0,,183044,,,,9152.08,0.546,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,9,0,,321601,,,,16079.95,0.56,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,13,0,,512425,,,,25621.25,0.507,,,,13,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,17,0,,673172,,,,33658.28,0.505,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,21,0,,773299,,,,38664.59,0.543,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,25,0,,845645,,,,42282.16,0.591,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,29,0,,846521,,,,42325.8,0.685,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,31,0,,925891,,,,46294.2,0.67,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,33,0,,907825,,,,45391.17,0.727,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,35,0,,948402,,,,47420.1,0.738,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,1,0,,32255,,,,1612.74,0.62,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,5,0,,176125,,,,8806.21,0.568,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,9,0,,334540,,,,16726.93,0.538,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,13,0,,544934,,,,27246.68,0.477,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,17,0,,711741,,,,35587.02,0.478,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,21,0,,931203,,,,46560.09,0.451,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,25,0,,999335,,,,49966.62,0.5,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,29,0,,965891,,,,48294.47,0.6,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,31,0,,954395,,,,47719.7,0.65,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,33,0,,930268,,,,46513.39,0.709,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,35,0,,924920,,,,46245.98,0.757,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,1,0,,30591,,,,1529.54,0.654,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,5,0,,170673,,,,8533.63,0.586,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,9,0,,332247,,,,16612.35,0.542,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,13,0,,503196,,,,25159.75,0.517,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,17,0,,736440,,,,36821.99,0.462,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,21,0,,865067,,,,43253.32,0.486,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,25,0,,916548,,,,45827.28,0.546,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,29,0,,920629,,,,46031.33,0.63,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,31,0,,940934,,,,47046.62,0.659,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,33,0,,918242,,,,45911.98,0.719,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,35,0,,943759,,,,47187.63,0.742,,,,35,,,,,,,,
bin/httpd,gcc,asan,1,1,0,,26315,,,,1315.74,0.76,,,,1,,,,,,,,
bin/httpd,gcc,asan,1,5,0,,140706,,,,7035.21,0.711,,,,5,,,,,,,,
bin/httpd,gcc,asan,1,9,0,,346065,,,,17303.25,0.52,,,,9,,,,,,,,
bin/httpd,gcc,asan,1,13,0,,505385,,,,25269.19,0.514,,,,13,,,,,,,,
bin/httpd,gcc,asan,1,17,0,,763259,,,,38162.53,0.445,,,,17,,,,,,,,
bin/httpd,gcc,asan,1,21,0,,810806,,,,40540.22,0.518,,,,21,,,,,,,,
bin/httpd,gcc,asan,1,25,0,,846226,,,,42311.24,0.591,,,,25,,,,,,,,
bin/httpd,gcc,asan,1,29,0,,875813,,,,43790.6,0.662,,,,29,,,,,,,,
bin/httpd,gcc,asan,1,31,0,,870299,,,,43514.95,0.712,,,,31,,,,,,,,
bin/httpd,gcc,asan,1,33,0,,850398,,,,42519.81,0.776,,,,33,,,,,,,,
bin/httpd,gcc,asan,1,35,0,,886483,,,,44324.13,0.79,,,,35,,,,,,,,
bin/httpd,clang,asan,1,1,0,,30022,,,,1501.07,0.666,,,,1,,,,,,,,
bin/httpd,clang,asan,1,5,0,,175067,,,,8753.21,0.571,,,,5,,,,,,,,
bin/httpd,clang,asan,1,9,0,,338336,,,,16916.69,0.532,,,,9,,,,,,,,
bin/httpd,clang,asan,1,13,0,,583225,,,,29161.23,0.446,,,,13,,,,,,,,
bin/httpd,clang,asan,1,17,0,,696610,,,,34830.48,0.488,,,,17,,,,,,,,
bin/httpd,clang,asan,1,21,0,,954900,,,,47744.92,0.44,,,,21,,,,,,,,
bin/httpd,clang,asan,1,25,0,,986221,,,,49311.01,0.507,,,,25,,,,,,,,
bin/httpd,clang,asan,1,29,0,,961713,,,,48051.54,0.604,,,,29,,,,,,,,
bin/httpd,clang,asan,1,31,8,,937122,,,,46856.03,0.662,,,,31,,,,,,,,
bin/httpd,clang,asan,1,33,0,,941062,,,,47052.94,0.701,,,,33,,,,,,,,
bin/httpd,clang,asan,1,35,0,,928181,,,,46408.96,0.754,,,,35,,,,,,,,
bin/httpd,gcc,asan_only_write,1,1,0,,26757,,,,1337.8,0.747,,,,1,,,,,,,,
bin/httpd,gcc,asan_only_write,1,5,0,,157681,,,,7884.0,0.634,,,,5,,,,,,,,
bin/httpd,gcc,asan_only_write,1,9,0,,347735,,,,17386.58,0.518,,,,9,,,,,,,,
bin/httpd,gcc,asan_only_write,1,13,0,,533410,,,,26670.33,0.487,,,,13,,,,,,,,
bin/httpd,gcc,asan_only_write,1,17,0,,696802,,,,34840.1,0.488,,,,17,,,,,,,,
bin/httpd,gcc,asan_only_write,1,21,0,,878631,,,,43931.53,0.478,,,,21,,,,,,,,
bin/httpd,gcc,asan_only_write,1,25,0,,860840,,,,43041.95,0.581,,,,25,,,,,,,,
bin/httpd,gcc,asan_only_write,1,29,0,,847250,,,,42362.44,0.685,,,,29,,,,,,,,
bin/httpd,gcc,asan_only_write,1,31,78,,889242,,,,44461.55,0.697,,,,31,,,,,,,,
bin/httpd,gcc,asan_only_write,1,33,0,,880285,,,,44014.23,0.75,,,,33,,,,,,,,
bin/httpd,gcc,asan_only_write,1,35,0,,868101,,,,43405.03,0.806,,,,35,,,,,,,,
