name,compiler,type,threads,input,instructions,llc_store_misses,mpxerrors,l1_dcache_stores,l1_dcache_load_misses,llc_loads,l1_dcache_loads,l1_dcache_store_misses,llc_load_misses,llc_stores,time,mpxbtnum
sphinx3,safecode,enabled,1,None,113240087133,2525527,,3839774330,1841517092,235866205,27559654231,1,10998228,69447198,12.864721428,
sphinx3,safecode,enabled,1,None,112913870910,2067278,,3817240273,1835062005,242953979,27495426920,1,10639906,68354713,12.848813571,
sphinx3,safecode,enabled,1,None,112751179887,2133552,,3810427911,1838128662,235783566,27472397048,1,11151390,69193896,12.849258797,
sphinx3,safecode,enabled,1,None,113031315031,2318969,,3836235996,1841292577,244402582,27525209527,1,10822357,70046723,12.842960944,
sphinx3,safecode,enabled,1,None,112997628174,2726585,,3837856156,1840785702,242179000,27525305978,1,11366200,70145576,12.826738245,
perlbench,safecode,enabled,1,None,16866878434580,226698967,,2957486602885,7787049531,820989848,4716156094435,1,168556382,335077980,1688.019794995,
perlbench,safecode,enabled,1,None,16868195221831,221679469,,2957330336013,8086736438,827449778,4716159180029,1,148049136,334752357,1683.152835668,
perlbench,safecode,enabled,1,None,16866333201924,225426242,,2957602020558,8051226603,860433524,4716504936651,1,152916999,345464843,1689.217013049,
perlbench,safecode,enabled,1,None,16870360497857,223355272,,2957591640435,7614282029,847151826,4716798993331,1,149603199,341990758,1685.447558743,
perlbench,safecode,enabled,1,None,16860445379797,230061320,,2957513734163,7803543600,824875742,4715147397876,1,144764614,349730143,1684.605440738,
bzip2,safecode,enabled,1,None,192516589887,4305482,,21632209524,2226476731,624511751,43145943514,1,1653112,1341636721,23.365255365,
bzip2,safecode,enabled,1,None,191603462979,4465778,,21757772661,2284889860,661479805,42961367944,1,2209421,1357943320,23.953081034,
bzip2,safecode,enabled,1,None,191331616386,5086962,,21740696452,2229630585,659136892,42978131552,1,1906878,1331719152,24.035835346,
bzip2,safecode,enabled,1,None,190853411087,6562942,,21738063055,2236496762,651236763,42837447593,1,1518631,1337018691,23.340566418,
bzip2,safecode,enabled,1,None,191541545879,7373567,,21774824340,2238012981,647132948,42858741033,1,2112219,1343445955,24.060025458,
h264ref,safecode,enabled,1,None,1425613839676,1379513,,288986297252,4378695957,112940555,430730893017,1,610744,83289796,141.238807252,
h264ref,safecode,enabled,1,None,1426231760083,1108472,,288980605443,4222834207,118015992,430605610943,1,620891,86003743,141.161965677,
h264ref,safecode,enabled,1,None,1426177199637,1069595,,288977888703,4248009161,137818871,430732166457,1,580747,104615293,141.859935799,
h264ref,safecode,enabled,1,None,1425794237777,1153057,,288999202716,4210090564,118364252,430549509769,1,607714,92756380,141.364364479,
h264ref,safecode,enabled,1,None,1425829136989,1163020,,289041877223,4323981950,134179841,430593669882,1,564123,125482991,141.124218156,
namd,safecode,enabled,1,None,24611864001141,8242200,,4769225511888,9633874058,147148505,6145072514871,1,2842742,54454185,2692.919492187,
namd,safecode,enabled,1,None,24613491000767,7117435,,4769101615604,9420911340,141127812,6145038850985,1,2837602,61178881,2696.673097101,
namd,safecode,enabled,1,None,24612157506001,7495774,,4768957774029,9465798989,159490882,6145077344462,1,2905348,56203465,2691.047051641,
namd,safecode,enabled,1,None,24613880484631,6907145,,4768956812852,9453035929,173282745,6144994212698,1,2893078,43522604,2694.807631478,
namd,safecode,enabled,1,None,24611478032542,7999372,,4769138616929,9553313038,193598021,6144973628440,1,2880122,52309617,2691.865757562,
libquantum,safecode,enabled,1,None,5260665837995,17893024,,794280301433,53928317346,6491677196,1281194396028,1,3324633481,24225740,610.940293762,
libquantum,safecode,enabled,1,None,5261320244043,17968725,,794096537717,53936225189,6470539265,1281132714865,1,3327909610,25632404,611.485140384,
libquantum,safecode,enabled,1,None,5261753814571,19618374,,793778812925,53920523763,6516829189,1281484589844,1,3356818384,24352505,610.32415818,
libquantum,safecode,enabled,1,None,5260878188488,17869550,,794138540896,53907920793,6456449416,1281184398806,1,3331657422,23875232,611.730147078,
libquantum,safecode,enabled,1,None,5261873233515,18088629,,794142154722,53909043306,6495765952,1281413309263,1,3339083409,23396175,609.657925277,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
xalancbmk,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
gcc,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
dealII,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
povray,safecode,enabled,1,None,,,,,,,,,,,,
sjeng,safecode,enabled,1,None,12025021496348,110912407,,2152746882611,240890435459,1494615902,3251844676438,1,765241776,94329250339,1554.200482648,
sjeng,safecode,enabled,1,None,12023962899702,139389801,,2152994650514,241391639808,1938013076,3251845161818,1,764786627,94938428233,1554.788240051,
sjeng,safecode,enabled,1,None,12023872449037,105625398,,2152767610895,241693341925,1637096609,3251834333333,1,764778069,97166945305,1567.470411014,
sjeng,safecode,enabled,1,None,12024780040925,122362122,,2152791029023,241040985584,1467457244,3251874546428,1,764738285,95061876405,1554.150800758,
sjeng,safecode,enabled,1,None,12023839015036,99624892,,2152813283805,241177541184,1622580561,3251838267567,1,764914781,95771411631,1553.991944977,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,830938265675,1208770857,,91182605855,31646993791,2986455960,254737045074,1,254115740,2270036410,115.102388344,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,830257375000,1188130513,,91184771089,31527651873,2886285794,254705638653,1,253764137,2235004793,114.361653422,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,830884055442,1208572064,,91222555710,31565650393,3104209337,255014209977,1,253987099,2261112970,114.656010026,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,829548966011,1180791132,,91207122914,31431159255,2932937804,254304764285,1,254228165,2239146038,114.537704691,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,829960673146,1200627224,,91145074946,31539602914,3054022117,254657620572,1,256466050,2285678911,114.730274702,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,832068736696,1207241475,,91207750406,31546533720,2984956472,254871668366,1,251601761,2241899017,114.420694566,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,832479370741,1206174918,,91098254138,31594322286,2944442825,255026984305,1,251961157,2240949219,114.538108029,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,830209471380,1200648134,,91294829018,31560778115,3148649796,254681596000,1,255497332,2283636335,114.885878602,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,831903615552,1197326276,,91192579737,31592035983,3052450465,254645321735,1,252220493,2244310231,114.747642931,
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,830551415736,1204177630,,91209258201,31580513075,2936702167,254746763474,1,252369936,2252980736,114.496964772,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,856390013701,391795761,,124825217746,24033654012,2727543092,268296953600,1,66398142,6252640244,118.004061198,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,854248998280,414465614,,125199654514,23993137852,2700488959,268200023716,1,68064009,6576462113,118.06213637,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,850194576524,421031012,,124963566724,24250790807,2714445841,266963177232,1,66090740,6407242881,118.091124128,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,861198600839,389100433,,125043317254,23766235682,2700669840,269502383622,1,67035112,6325123267,118.076775001,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,854055815565,383352627,,125138797135,23984557777,2708178226,268035302827,1,66624328,6434407111,118.243933441,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,853485307952,389598121,,124778254742,24210969820,2739721398,267576336193,1,67086699,6382133960,118.419660614,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,854077136930,418408538,,125293632530,24022039471,2715395574,268109498556,1,67463950,6342911181,118.364904246,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,855126897469,396906090,,125392487418,23883655009,2676970747,268753317519,1,67295223,6540150156,118.123632453,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,857345557658,397611910,,125138339691,23997717143,2706146425,268898210398,1,66703244,6381148641,118.079642138,
perlbench,icc,mpx_no_narrow_bounds_only_write,1,None,857680628742,392591623,,124938031883,23816392880,2724832921,268782355937,1,66311486,6242705220,118.118779313,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383933678373,730241095,,42785242599,58855571012,29395199714,129945675617,1,11320086325,1527335138,356.66385315,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383363211073,737308284,,42760160488,58877094906,29412068203,129932954148,1,11334147386,1544524232,355.979844156,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383490595253,737354252,,42715613519,58882973518,29431285289,129838041051,1,11310970422,1558433515,355.374646977,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383319472843,735704722,,42773195086,58951422063,29414594317,129900499452,1,11356254100,1564434004,357.233136445,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,382702556163,732324573,,42727691322,58912162113,29400257336,129783196093,1,11325152445,1531914929,356.292144448,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,382510296067,727476939,,42686625220,58863243948,29411374897,129739930574,1,11356890919,1552652295,355.769981481,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383403814181,732709008,,42744271248,58867132603,29422115969,129892496195,1,11331211822,1559004311,354.883667041,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383493676711,728981373,,42743041257,58902266070,29407088093,129948727471,1,11341376454,1549720152,355.044815118,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383093243374,731821527,,42786000141,58896468238,29408116045,129770184456,1,11346134421,1525020326,356.766764098,
mcf,icc,mpx_no_narrow_bounds_only_write,1,None,383156332060,726561544,,42710947721,58903472016,29444490619,129769422117,1,11340856059,1542055223,356.259720891,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,240023639790,100708538,,31737856204,3170032368,391474036,59573767392,1,68076247,518279407,54.229400844,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,239822744393,114858051,,31729734238,3181477041,390823253,59476210599,1,69144308,564170996,54.190309672,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,239855938143,90933144,,31727305816,3193750273,424274314,59418434248,1,69995717,448189695,54.3800843,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,240340765471,87015238,,31714201837,3185045176,425373218,59606924157,1,69866200,440480018,54.392870849,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,240189606960,129196829,,31719913969,3173523415,384897103,59593286049,1,68094105,489866551,54.165690274,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,239952965887,125775722,,31695781861,3161156196,429188690,59534132186,1,69197096,486381688,54.335197935,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,239897943174,124058420,,31713918842,3191008957,393148162,59495667356,1,69721389,578927688,54.241423087,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,240091095957,90736139,,31724269380,3183056076,398933370,59575009706,1,68625766,543434197,54.228092268,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,239673446213,121803014,,31714353879,3177042959,386911072,59461583071,1,68916478,568052010,54.20004254,
gobmk,icc,mpx_no_narrow_bounds_only_write,1,None,240179453198,99122802,,31713426065,3183600951,420330305,59510762180,1,69324013,448176864,54.379531909,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778315027520,5042451502,,130729282437,39471688132,16520836866,244059661026,1,9047929974,6830180250,412.85248725,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778189225288,5053043573,,130699984502,39449457295,16469394760,244012497360,1,9051740957,6847811710,413.253614681,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778119023364,5056223359,,130749813937,39454280106,16464726484,244049439258,1,9052017102,6849145677,412.895236624,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778500861854,5064521319,,130746465519,39541397411,16411272589,244063666801,1,9037899286,6865310281,412.346520794,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778352688082,5067047007,,130735796121,39598718703,16487609875,244070068320,1,9040923741,6870053773,413.277554501,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778420570674,5074396426,,130757199955,39636183444,16456839523,244120196086,1,9039130482,6870020982,412.863936503,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778760671857,5069909705,,130744188235,39563308966,16464613871,244094762741,1,9043897178,6869887026,412.682901648,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778568052522,5064787476,,130733288788,39592294827,16418228183,244089635404,1,9031955958,6868026440,412.145920811,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778362656114,5070991340,,130739605833,39674989915,16529435845,244077976118,1,9037869357,6879845306,413.320998741,
omnetpp,icc,mpx_no_narrow_bounds_only_write,1,None,778721811534,5076224541,,130707148033,39732672750,16448938063,244117773072,1,9024085519,6887307540,412.590568844,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703702710845,345627810,,61471598712,20640974189,5195899884,212537485852,1,502117598,2684360874,193.617529416,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703749254625,340709555,,61477647360,20605375248,5154291003,212548397891,1,502607602,2672610103,193.531659542,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703655848208,350400060,,61496764938,20660982842,5172572189,212573503572,1,503469299,2679451008,193.623435272,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703791035191,343325245,,61470904006,20652691962,5171823725,212527685771,1,502359839,2669105768,193.605987696,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703669200151,348942778,,61476386631,20620705961,5174635648,212569937673,1,503669317,2702083665,193.609252435,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703855261988,346278566,,61463358419,20630430475,5180440839,212589629930,1,504063330,2675723794,193.660931557,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703580142839,343443840,,61479953443,20639160056,5120898308,212552077073,1,502854984,2667011645,193.336109068,
astar,icc,mpx_no_narrow_bounds_only_write,1,None,703759821084,343741254,,61458696375,20638169283,5168929051,212559172644,1,502104604,2678847206,193.558529879,
