name,compiler,type,threads,input,dtlb_stores,minor_faults,dtlb_store_misses,branch_misses,mpxerrors,branch_instructions,mpxbtnum,major_faults,cycles,dtlb_load_misses,time,dtlb_loads,instructions
histogram,icc,native,1,native,1450148238,21607,737,95975,,517697958,,0,2675493520,80149,0.710877712,2864604572,4872455149
histogram,icc,native,1,native,1446907490,21602,555,94777,,517589907,,0,2663831082,80478,0.714356554,2858286669,4851230041
histogram,icc,native,1,native,1442346593,21604,485,95249,,511513734,,0,2678247676,77885,0.718715431,2849235327,4844948389
histogram,icc,native,1,native,1442017426,21603,850,93529,,517688390,,0,2684618512,79339,0.711537349,2872034563,4879489631
histogram,icc,native,1,native,1448840880,21603,433,95429,,512228065,,0,2656356814,81177,0.714588907,2856818100,4829252167
linear_regression,clang,native,1,native,6747902,8422,238,63764,,289409102,,0,1216198251,45361,0.328910323,563241760,4660139576
linear_regression,clang,native,1,native,6784947,8419,225,64112,,289346949,,0,1213327109,47108,0.320862584,564861351,4651129466
linear_regression,clang,native,1,native,6730990,8424,255,61403,,289637351,,0,1214501923,45760,0.320849272,565778390,4650944093
linear_regression,clang,native,1,native,6752942,8423,210,63612,,289042821,,0,1207282937,45707,0.328091527,566322296,4640254417
linear_regression,clang,native,1,native,6742082,8420,238,60901,,289734739,,0,1217314036,45517,0.327680983,564364569,4654708084
linear_regression,clang,native,1,native,6647518,8422,218,61952,,289450505,,0,1215080354,45489,0.320859216,565016747,4651037500
linear_regression,clang,native,1,native,6688689,8423,264,62901,,288452482,,0,1219130755,45825,0.323151632,563526799,4642557309
linear_regression,clang,native,1,native,6768179,8422,207,61689,,289648617,,0,1213867971,46548,0.325437613,564388598,4653632131
linear_regression,clang,native,1,native,6667535,8420,255,62132,,289503032,,0,1215071610,46213,0.320804489,565381988,4649733795
linear_regression,clang,native,1,native,6739449,8423,218,62161,,289174469,,0,1202286340,46482,0.323821993,566638109,4636516306
string_match,clang,native,1,native,6799572,8420,275,54049936,,1647733128,,0,2798118219,138728,0.738328708,516338751,5367426079
string_match,clang,native,1,native,6762923,8421,144,54201342,,1652023852,,0,2795782023,137675,0.741502121,517528770,5374404385
string_match,clang,native,1,native,6789086,8419,237,54147790,,1651806898,,0,2790107352,137717,0.74134554,517258647,5374557776
string_match,clang,native,1,native,6726048,8418,260,54048106,,1647686449,,0,2799225675,137903,0.738376897,513896654,5368845426
string_match,clang,native,1,native,6769970,8420,203,54028898,,1647403523,,0,2791520574,138952,0.740329582,517052730,5372227397
string_match,clang,native,1,native,6799069,8419,224,54010537,,1645783107,,0,2799227416,138146,0.741389646,516697649,5371671374
string_match,clang,native,1,native,6803414,8419,239,53989150,,1648318091,,0,2794786362,137477,0.742079948,516456657,5378293692
string_match,clang,native,1,native,6728803,8421,236,54091758,,1647831663,,0,2800744668,137654,0.738724491,514139930,5368274779
string_match,clang,native,1,native,6797607,8419,201,54061456,,1645879009,,0,2782420967,140300,0.74120129,517621377,5356782648
string_match,clang,native,1,native,6781040,8422,94,54070154,,1646069729,,0,2787443412,138238,0.741601989,518200656,5362868522
histogram,clang,native,1,native,1447387543,21602,832,91614,,517243721,,0,2562276906,75134,0.683345061,2857577528,4395386073
histogram,clang,native,1,native,1446096254,21602,780,89119,,505653767,,0,2588864672,77915,0.685527234,2847409856,4350673729
histogram,clang,native,1,native,1436829646,21603,635,81449,,505582081,,0,2585380163,75534,0.687825248,2858563723,4344451689
histogram,clang,native,1,native,1452794513,21601,564,86872,,517241672,,0,2555794080,75732,0.681993444,2853976527,4388836019
histogram,clang,native,1,native,1450784422,21603,592,90894,,513100595,,0,2546228811,75175,0.68507196,2856949653,4368560421
histogram,clang,native,1,native,1439951458,21603,667,88998,,509590981,,0,2590730694,74373,0.686267536,2852526094,4360757322
histogram,clang,native,1,native,1448500896,21606,723,89731,,517402388,,0,2561233219,76638,0.681892262,2860206043,4399593810
histogram,clang,native,1,native,1444188163,21602,589,88370,,507671093,,0,2588802462,74626,0.685465307,2854975470,4353614133
histogram,clang,native,1,native,1438993242,21603,598,87321,,509830709,,0,2595699118,76871,0.687447029,2851078955,4364469889
histogram,clang,native,1,native,1450904526,21603,732,88846,,513149622,,0,2557826162,74968,0.68514514,2844842501,4381397312
linear_regression,gcc,asan,1,native,8715752,25120,314,118897,,1372265660,,0,2265661113,138244,0.614478634,1109947563,10070291512
linear_regression,gcc,asan,1,native,12709868,25315,339,115576,,1373926672,,0,2283433109,137935,0.605254825,1107069684,10081240899
linear_regression,gcc,asan,1,native,10817108,25376,256,118784,,1371627604,,0,2283218322,142404,0.604992834,1114749877,10064170334
linear_regression,gcc,asan,1,native,13097474,25136,438,115309,,1370551972,,0,2287341373,136658,0.606080992,1106451940,10058604994
linear_regression,gcc,asan,1,native,14700080,25600,213,117235,,1373722230,,0,2284787026,140745,0.602375494,1109485039,10079106361
linear_regression,gcc,asan,1,native,12218752,25520,376,114720,,1374753436,,0,2292360043,137898,0.605312262,1103924271,10104550113
linear_regression,gcc,asan,1,native,17711091,25175,456,110142,,1378872040,,0,2285857180,138426,0.602805431,1100116002,10079890275
linear_regression,gcc,asan,1,native,10438515,25418,259,119363,,1375815575,,0,2283508927,140148,0.605883513,1115076589,10074941098
linear_regression,gcc,asan,1,native,13797354,25566,330,118271,,1372866421,,0,2283472330,138603,0.605252758,1110861579,10063588997
linear_regression,gcc,asan,1,native,14766654,25290,233,112643,,1374642012,,0,2286023658,138742,0.602851576,1109060875,10087910183
string_match,gcc,asan,1,native,4974466574,25426,418,87810425,,14645891873,,0,22430097520,178701,5.925812592,11314920568,65991150060
string_match,gcc,asan,1,native,4967763277,25368,416,87949637,,14652160269,,0,22436330644,179170,5.921917405,11310452353,66019805450
string_match,gcc,asan,1,native,4974386562,25140,541,87317884,,14647020034,,0,23220348129,184235,6.131380051,11308236316,66022721599
string_match,gcc,asan,1,native,4972669015,25638,358,87950599,,14646362274,,0,22425843266,185648,5.922818687,11310868672,66004054838
string_match,gcc,asan,1,native,4972944323,25243,534,87867158,,14649877776,,0,22436568963,182491,5.921905242,11313328276,66018267983
string_match,gcc,asan,1,native,4969134783,25311,584,87954459,,14646108496,,0,22432805703,182449,5.922030784,11311683994,66015344580
string_match,gcc,asan,1,native,4974002060,25330,474,87799218,,14648642399,,0,22425224290,178417,5.921385644,11312922465,65993861324
string_match,gcc,asan,1,native,4970208963,25493,472,87968202,,14645758313,,0,22435417676,182563,5.922497555,11310782681,66004363032
string_match,gcc,asan,1,native,4974954200,25190,652,87914143,,14644323041,,0,22426342214,182530,5.921452556,11311833919,65990016090
string_match,gcc,asan,1,native,4972031980,25187,412,88062219,,14644767430,,0,22439741084,183556,5.930141282,11310168253,66008454914
histogram,gcc,asan,1,native,1444071684,64657,728,461751,,6152226962,,0,8106831696,250513,2.13839365,5687742571,34461378694
histogram,gcc,asan,1,native,1445433519,65104,886,466436,,6146018326,,0,8096898345,250798,2.139308518,5695332552,34401936368
histogram,gcc,asan,1,native,1443470769,65095,593,440462,,6157394412,,0,8101184214,249704,2.138942911,5693904123,34466974757
histogram,gcc,asan,1,native,1447048277,64700,767,480338,,6149435140,,0,8101396988,250235,2.138726456,5670471226,34454953213
histogram,gcc,asan,1,native,1445202048,64908,684,376594,,6158240348,,0,8092351908,249228,2.137944714,5677172145,34478150479
histogram,gcc,asan,1,native,1443297594,65008,746,402726,,6149510314,,0,8098914194,250667,2.139776084,5691560731,34426738942
histogram,gcc,asan,1,native,1443796483,65059,758,454161,,6150743279,,0,8109209403,250499,2.139157276,5687470697,34445025240
histogram,gcc,asan,1,native,1445258864,64673,744,462423,,6148247844,,0,8092860965,250971,2.138386908,5695036183,34414964133
histogram,gcc,asan,1,native,1445009763,64652,784,378170,,6157288785,,0,8100410712,249531,2.137884098,5673575823,34486755564
histogram,gcc,asan,1,native,1446021487,64835,740,387051,,6147545231,,0,8101842283,251229,2.137867971,5688765872,34438207900
linear_regression,gcc,asan_only_write,1,native,25344062,8864,143,205425,,42777210,,0,2077426838,42665,0.557109041,116307698,3981330484
linear_regression,gcc,asan_only_write,1,native,31828570,8721,213,184630,,33277568,,0,2105523310,44108,0.560310701,116298153,3949115368
linear_regression,gcc,asan_only_write,1,native,28372814,8662,208,189275,,38299107,,0,2069892509,44178,0.557192357,116156080,3969858025
linear_regression,gcc,asan_only_write,1,native,32566225,8700,250,190587,,32111611,,0,2097819354,46090,0.559676403,116412712,3933253834
linear_regression,gcc,asan_only_write,1,native,31281589,8954,320,190509,,34327546,,0,2109933132,44380,0.557700774,116427854,3957121245
linear_regression,gcc,asan_only_write,1,native,31446703,8564,291,177250,,33660242,,0,2100219288,43840,0.559467919,116203903,3945095233
linear_regression,gcc,asan_only_write,1,native,31431060,8694,289,180178,,33741341,,0,2112292587,43259,0.559729713,115931309,3964512510
linear_regression,gcc,asan_only_write,1,native,28804183,9020,191,206848,,37968070,,0,2070496474,43611,0.55768003,116490791,3968689384
linear_regression,gcc,asan_only_write,1,native,32579497,9007,219,168202,,32297270,,0,2098445224,46163,0.559902783,116555416,3937343146
linear_regression,gcc,asan_only_write,1,native,26209253,8956,249,200621,,41593563,,0,2075754580,42808,0.557697081,116418110,3978733919
string_match,gcc,asan_only_write,1,native,4971947611,8926,324,82028958,,12787945520,,0,21954674126,104778,5.799349703,10379862026,57188978785
string_match,gcc,asan_only_write,1,native,4971087418,8824,220,81660525,,12790415548,,0,20501582042,102447,5.414516909,10377318388,57216981437
string_match,gcc,asan_only_write,1,native,4967617924,8876,352,81743597,,12791913722,,0,20499033432,101406,5.414233646,10380027799,57203851063
string_match,gcc,asan_only_write,1,native,4972088823,8935,372,81808689,,12789805650,,0,20571961673,102962,5.432630461,10364857767,57195366708
string_match,gcc,asan_only_write,1,native,4969435143,8824,352,81655649,,12789614226,,0,20502540670,101209,5.413699904,10379506565,57207434045
string_match,gcc,asan_only_write,1,native,4974608295,9013,416,86355917,,12785412749,,0,20606046917,102009,5.442142746,10379318279,57195459925
string_match,gcc,asan_only_write,1,native,4966965474,8654,398,86196611,,12788543938,,0,20618930049,100994,5.440023432,10374229110,57226167372
string_match,gcc,asan_only_write,1,native,4970109933,8648,246,82040679,,12790417873,,0,20494828726,101755,5.415402049,10381238473,57187850657
string_match,gcc,asan_only_write,1,native,4971455472,8880,300,81599853,,12787599255,,0,20490157312,102084,5.41608315,10379641601,57184061836
string_match,gcc,asan_only_write,1,native,4974688566,8682,517,81634995,,12783059921,,0,20570018102,104766,5.429201166,10371297932,57207061083
histogram,gcc,asan_only_write,1,native,1437183404,21848,677,133016,,3331504054,,0,5409231670,74089,1.427146148,4262382643,23296633045
histogram,gcc,asan_only_write,1,native,1440564834,22246,563,129967,,3322702905,,0,5408621688,74417,1.429395093,4259698212,23249833418
histogram,gcc,asan_only_write,1,native,1437690144,22112,841,132671,,3326690542,,0,5397763082,75276,1.426347935,4269754652,23254381478
histogram,gcc,asan_only_write,1,native,1438530934,21936,641,127742,,3311684806,,0,5395250888,80333,1.426179379,4261810510,23099072288
histogram,gcc,asan_only_write,1,native,1441002906,22147,587,131997,,3324361979,,0,5400663810,74004,1.428301247,4264381898,23255868365
histogram,gcc,asan_only_write,1,native,1436525886,22026,698,129205,,3334112106,,0,5418880989,123969,1.431619362,4263712120,23215484983
histogram,gcc,asan_only_write,1,native,1438722648,22072,706,131029,,3326236771,,0,5415457113,74425,1.430436856,4257937774,23259591586
histogram,gcc,asan_only_write,1,native,1439298686,22075,629,128320,,3323710947,,0,5404985551,76088,1.427663754,4262671174,23232700848
histogram,gcc,asan_only_write,1,native,1435500836,22153,598,129098,,3336491988,,0,5406224344,75314,1.429525605,4263447141,23223329538
histogram,gcc,asan_only_write,1,native,1440189449,22014,583,128282,,3310713622,,0,5396643030,74813,1.425130742,4262148439,23079322773
linear_regression,clang,asan,1,native,17770436,25343,309,97254,,825167498,,0,1868057267,142552,0.496589794,1107786439,7827003434
linear_regression,clang,asan,1,native,17792582,25340,192,97331,,839345532,,0,1879339479,141775,0.500011985,1110278727,8004307070
linear_regression,clang,asan,1,native,16611118,25343,222,97584,,828897270,,0,1876522860,143904,0.496502291,1107929137,7869287987
linear_regression,clang,asan,1,native,17749621,25337,332,96977,,839901334,,0,1886558162,144228,0.499050595,1105868696,8021145008
linear_regression,clang,asan,1,native,17203688,25340,236,96722,,828308825,,0,1875434569,144021,0.496467531,1107797988,7862744087
linear_regression,clang,asan,1,native,17735433,25343,354,92754,,838500823,,0,1889507463,141669,0.499306609,1104418489,8023340707
linear_regression,clang,asan,1,native,17820998,25339,315,96855,,827304477,,0,1872853085,143497,0.496742925,1107597905,7847019290
linear_regression,clang,asan,1,native,17743765,25342,405,93812,,835696882,,0,1891449985,143217,0.499530776,1102561909,8006282958
linear_regression,clang,asan,1,native,17781237,25339,352,97252,,825945535,,0,1868984421,144031,0.496614835,1107950815,7834563489
linear_regression,clang,asan,1,native,17878423,25339,308,94873,,824563001,,0,1876093327,143055,0.499442193,1105543107,7839025476
string_match,clang,asan,1,native,17850043,25341,403,54226014,,2148981845,,0,3484082245,199055,0.921364015,1000335983,8324456798
string_match,clang,asan,1,native,17849711,25341,265,53966792,,2145369464,,0,3489365665,198660,0.920940459,996694648,8330660812
string_match,clang,asan,1,native,17387161,25344,454,54253562,,2149783787,,0,3486380298,199575,0.920956081,1005203281,8334616991
string_match,clang,asan,1,native,17847784,25341,406,54110946,,2146636902,,0,3481775267,198356,0.921321914,1000024101,8319490434
string_match,clang,asan,1,native,17822349,25336,315,54000074,,2146236779,,0,3489966338,198066,0.920931325,996132788,8335634068
string_match,clang,asan,1,native,17833226,25339,237,54206723,,2151604562,,0,3486794641,197033,0.922200186,998938922,8335453589
string_match,clang,asan,1,native,17816918,25342,395,53997747,,2143876876,,0,3482608694,199211,0.92115802,997554242,8319215346
string_match,clang,asan,1,native,17267244,25346,411,54107575,,2141899722,,0,3491972746,199302,0.923953617,1003529653,8327505158
string_match,clang,asan,1,native,17835263,25342,402,54133740,,2150774810,,0,3490538091,198719,0.921618544,997875370,8339173243
string_match,clang,asan,1,native,17826584,25337,433,53974155,,2143504455,,0,3481628127,199003,0.92144458,997418497,8321800071
histogram,clang,asan,1,native,1445156394,64886,857,143900,,3325206771,,0,5466425245,265221,1.448581872,5677018536,21267039638
histogram,clang,asan,1,native,1445678977,64889,693,145492,,3325340865,,0,5470167561,264029,1.446517,5682923350,21273037100
histogram,clang,asan,1,native,1443471965,64884,846,143104,,3327457818,,0,5465339848,263490,1.448689965,5682430748,21264901546
histogram,clang,asan,1,native,1441846119,64886,777,144383,,3327335033,,0,5470908704,261192,1.44954388,5673764164,21276815607
histogram,clang,asan,1,native,1442736799,64884,814,139859,,3326884006,,0,5463187009,266133,1.446796268,5675917291,21269693914
histogram,clang,asan,1,native,1444741563,64884,865,144713,,3327365273,,0,5458134530,263901,1.449884384,5666438407,21274344541
histogram,clang,asan,1,native,1441832125,64888,871,136923,,3325709108,,0,5470903559,265183,1.446592567,5683503907,21274419114
histogram,clang,asan,1,native,1444801518,64888,760,142297,,3326521828,,0,5469502083,263173,1.448988643,5678081158,21272035592
histogram,clang,asan,1,native,1440359327,64884,903,144482,,3328130882,,0,5470850193,264281,1.446703727,5683800225,21280110930
histogram,clang,asan,1,native,1443193997,64888,918,142160,,3326356042,,0,5458881198,264926,1.449540776,5683012345,21255543161
linear_regression,gcc,mpx,1,native,6907462,8439,216,82790,,293377733,,0,5223915769,46184,1.382338437,1651826594,9573831324
linear_regression,gcc,mpx,1,native,6903088,8440,134,83347,,293422219,,0,5218299934,45466,1.384275989,1652678850,9565519188
linear_regression,gcc,mpx,1,native,6920089,8436,184,82755,,293528977,,0,5221250102,45130,1.382617837,1652967248,9570237032
linear_regression,gcc,mpx,1,native,6913165,8436,186,82088,,293485807,,0,5219431073,45413,1.384486908,1652871524,9569097799
linear_regression,gcc,mpx,1,native,6892055,8436,222,83618,,293396981,,0,5220299559,45474,1.38221883,1653676867,9565258297
linear_regression,gcc,mpx,1,native,6900014,8435,176,82578,,293493927,,0,5227524363,45472,1.382724917,1652541532,9571452030
linear_regression,gcc,mpx,1,native,6922959,8437,225,81906,,293362738,,0,5204480277,46424,1.384705434,1654599570,9547462882
linear_regression,gcc,mpx,1,native,6893968,8437,178,85022,,293349112,,0,5223951875,45057,1.382084428,1654000791,9564925115
linear_regression,gcc,mpx,1,native,7533877,8436,195,83192,,292176831,,0,5204444883,46084,1.385728153,1652351646,9535030170
linear_regression,gcc,mpx,1,native,6905444,8439,186,81425,,293337365,,0,5232209785,45478,1.380137217,1652343182,9567522987
string_match,gcc,mpx,1,native,7337497584,8438,364,63650801,,8441530612,,0,19525579941,67865,5.152938329,7675178961,45312395937
string_match,gcc,mpx,1,native,7339731996,8439,376,63765448,,8437997784,,0,19278152713,69845,5.087402882,7671612657,45306705432
string_match,gcc,mpx,1,native,7346100091,8438,306,63778815,,8440383773,,0,19262872033,68019,5.079746155,7658047250,45327103452
string_match,gcc,mpx,1,native,7353147985,8437,300,65442416,,8439095851,,0,19521170527,69403,5.156769877,7682571808,45283125007
string_match,gcc,mpx,1,native,7340635469,8441,254,63915308,,8438018376,,0,19260169991,66870,5.08423212,7671795975,45302772412
string_match,gcc,mpx,1,native,7341502281,8439,299,63749575,,8429336338,,0,19323914736,67860,5.104628367,7676102357,45235998274
string_match,gcc,mpx,1,native,7340445045,8438,196,63994484,,8429539823,,0,19201180420,67091,5.07269873,7676608156,45230326000
string_match,gcc,mpx,1,native,7339010994,8437,304,65421751,,8440744738,,0,19765408582,70140,5.215831305,7673351080,45322110260
string_match,gcc,mpx,1,native,7341380096,8436,356,64184767,,8437516215,,0,19149692231,65774,5.057164671,7675788550,45298871352
string_match,gcc,mpx,1,native,7343842304,8438,283,63895888,,8426085774,,0,19210243638,66932,5.074248883,7673774247,45228397975
histogram,gcc,mpx,1,native,1433436739,21615,637,294119,,523039476,,0,9091007641,74334,2.404864236,3339567881,21740627765
histogram,gcc,mpx,1,native,1433753233,21617,634,305261,,523023259,,0,9099200489,87538,2.404701424,3338790759,21739862997
histogram,gcc,mpx,1,native,1433350500,21617,608,306047,,523028898,,0,9099126499,72181,2.40476626,3338494931,21742359189
histogram,gcc,mpx,1,native,1432443528,21616,677,305153,,523243521,,0,9093840011,72134,2.403080467,3340313733,21740568677
histogram,gcc,mpx,1,native,1435041052,21619,557,333714,,522842398,,0,9096119986,72086,2.403001854,3339507239,21722149135
histogram,gcc,mpx,1,native,1430685465,21616,649,307109,,523276042,,0,9093911285,73648,2.403983797,3339982782,21750150744
histogram,gcc,mpx,1,native,1433023151,21621,557,294509,,522807242,,0,9088118603,74627,2.402599347,3340400213,21724747170
histogram,gcc,mpx,1,native,1431490871,21615,667,270091,,522894935,,0,9089608464,72461,2.404372088,3339417902,21740190686
histogram,gcc,mpx,1,native,1432953129,21618,567,322997,,523165606,,0,9088005970,74852,2.404247865,3342660245,21730980504
histogram,gcc,mpx,1,native,1433601159,21616,630,286936,,523128101,,0,9099568273,72202,2.405377512,3338702648,21736652455
linear_regression,gcc,mpx_only_write,1,native,29570927,8436,227,140022,,31171132,,0,2097713015,44147,0.556531177,114563513,3943152022
linear_regression,gcc,mpx_only_write,1,native,29088040,8438,147,163286,,32067865,,0,2074074642,88799,0.559008864,114478679,3953134093
linear_regression,gcc,mpx_only_write,1,native,25061084,8437,233,140432,,37808320,,0,2067879535,43139,0.55687801,114626248,3959741922
linear_regression,gcc,mpx_only_write,1,native,23829061,8438,261,159558,,39445497,,0,2071873920,42988,0.554703052,114541649,3971444004
linear_regression,gcc,mpx_only_write,1,native,25744934,8439,188,151964,,36895476,,0,2072545688,43029,0.557143706,114302305,3965921823
linear_regression,gcc,mpx_only_write,1,native,23820580,8436,150,155769,,39492652,,0,2070533203,42599,0.554335137,114636835,3972933208
linear_regression,gcc,mpx_only_write,1,native,25266307,8439,243,146385,,37446770,,0,2068603163,43061,0.556653869,114479186,3971783909
linear_regression,gcc,mpx_only_write,1,native,27577963,8436,244,154542,,34156081,,0,2068508201,42443,0.557012577,114252200,3969286653
linear_regression,gcc,mpx_only_write,1,native,25775672,8436,148,150254,,36841122,,0,2065503561,43320,0.554191019,114603181,3967220233
linear_regression,gcc,mpx_only_write,1,native,27637840,8437,218,152309,,34081692,,0,2061401553,43392,0.556788496,114537368,3961716999
string_match,gcc,mpx_only_write,1,native,7418010233,8438,290,69985547,,8485215086,,0,15737388171,75680,4.155390781,6319431489,39688719256
string_match,gcc,mpx_only_write,1,native,7422442058,8440,295,68834609,,8480473610,,0,15686339131,75645,4.144938775,6273932051,39651846606
string_match,gcc,mpx_only_write,1,native,7406559837,8438,324,68994885,,8486904788,,0,15712298263,75126,4.147277004,6282529679,39754834544
string_match,gcc,mpx_only_write,1,native,7251263401,8440,266,73531738,,8482582654,,0,15843957890,76885,4.183088649,6220606893,39728921421
string_match,gcc,mpx_only_write,1,native,7345162772,8438,291,67769550,,8489029702,,0,15885379810,75775,4.201988709,6253352816,39714862941
string_match,gcc,mpx_only_write,1,native,7427346763,8441,207,68843983,,8482457106,,0,15690630134,74606,4.145358575,6266592391,39661364119
string_match,gcc,mpx_only_write,1,native,7429229269,8439,285,68952429,,8497615619,,0,15703793621,74765,4.145534046,6276515809,39761380477
string_match,gcc,mpx_only_write,1,native,7360273215,8440,268,68239455,,8481650421,,0,15893151869,73813,4.19946747,6252722584,39727623986
string_match,gcc,mpx_only_write,1,native,7220198683,8435,350,68121911,,8483200537,,0,15774043310,75055,4.165166646,6297785747,39667331928
string_match,gcc,mpx_only_write,1,native,7376752488,8438,312,72702945,,8493197591,,0,15879871419,75816,4.193645795,6239010464,39742092602
histogram,gcc,mpx_only_write,1,native,1430147054,21618,778,99653,,500568065,,0,4095918737,75755,1.080548063,3318833019,12421584784
histogram,gcc,mpx_only_write,1,native,1431455857,21618,806,99765,,501605132,,0,4085173175,79500,1.08065875,3325102909,12381080940
histogram,gcc,mpx_only_write,1,native,1432865231,21618,769,98710,,503588362,,0,4097009741,76558,1.080619249,3316569932,12397189887
histogram,gcc,mpx_only_write,1,native,1429611513,21616,871,100758,,501126218,,0,4096360188,75057,1.081757451,3321113433,12412198351
histogram,gcc,mpx_only_write,1,native,1432593317,21618,804,95883,,502638513,,0,4091308266,76097,1.080944936,3322590702,12379865877
histogram,gcc,mpx_only_write,1,native,1430835871,21617,602,102554,,506873443,,0,4100606184,76150,1.081749193,3339643589,12391614760
histogram,gcc,mpx_only_write,1,native,1429046624,21617,678,93853,,504632998,,0,4093835322,75380,1.082664311,3322097878,12382083699
histogram,gcc,mpx_only_write,1,native,1432365189,21616,664,100422,,504001732,,0,4095264279,84899,1.083283448,3322766664,12372189983
histogram,gcc,mpx_only_write,1,native,1434095382,21615,673,100982,,500498672,,0,4099723082,74798,1.081900109,3318378966,12396486419
histogram,gcc,mpx_only_write,1,native,1429076116,21618,605,98584,,504189616,,0,4091674152,75796,1.080821284,3321579013,12395232977
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6894963,8437,236,81144,,292970530,,0,5219356073,45999,1.382303462,1652789232,9560999645
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6923078,8434,172,82600,,292953099,,0,5218686135,45489,1.384329248,1652901976,9557967122
linear_regression,gcc,mpx_no_narrow_bounds,1,native,8326416,8437,143,83512,,291262015,,0,5203217745,45854,1.388184914,1652072458,9540424198
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6903749,8440,138,84217,,293050155,,0,5216895385,45699,1.382540909,1653739883,9560068440
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6933344,8436,198,82595,,293018674,,0,5213908650,45523,1.38418701,1653837643,9556197580
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6912734,8436,146,85613,,293008680,,0,5218791092,46058,1.382475074,1653806682,9560034857
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6934912,8438,154,83815,,292747744,,0,5210500751,45992,1.387142756,1652348457,9545794159
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6913874,8438,148,80649,,293141447,,0,5215159126,46179,1.382487264,1652259712,9553134381
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6930150,8439,146,83594,,293026389,,0,5215668990,45777,1.38211961,1653210757,9560124599
linear_regression,gcc,mpx_no_narrow_bounds,1,native,6920254,8437,146,82334,,292975260,,0,5216641238,45583,1.384068912,1653504837,9554939623
string_match,gcc,mpx_no_narrow_bounds,1,native,7341758475,8439,303,65190471,,8438490869,,0,19340862027,66864,5.108812623,7676256072,45316375523
string_match,gcc,mpx_no_narrow_bounds,1,native,7338466526,8437,371,63769714,,8432753815,,0,19213407946,67284,5.073253718,7674114344,45254407497
string_match,gcc,mpx_no_narrow_bounds,1,native,7343073970,8438,322,63996869,,8439671212,,0,19623016835,69748,5.176497996,7659636759,45323187302
string_match,gcc,mpx_no_narrow_bounds,1,native,7350756371,8439,266,64360496,,8435996435,,0,19872165579,67730,5.254533122,7675189212,45301310041
string_match,gcc,mpx_no_narrow_bounds,1,native,7347004450,8437,295,63700826,,8429282467,,0,19202615634,68231,5.069421589,7674263283,45249526169
string_match,gcc,mpx_no_narrow_bounds,1,native,7343639424,8437,239,63847180,,8427021629,,0,19199477609,67376,5.074418972,7675353858,45223887882
string_match,gcc,mpx_no_narrow_bounds,1,native,7348796475,8438,244,63823353,,8437275972,,0,19283829176,73073,5.097821483,7677024629,45283282433
string_match,gcc,mpx_no_narrow_bounds,1,native,7344204624,8436,230,63888688,,8426929065,,0,19210399486,67126,5.071998572,7673368458,45239189920
string_match,gcc,mpx_no_narrow_bounds,1,native,7347395327,8440,295,65219357,,8432622879,,0,19148710539,67409,5.067998358,7675650097,45252383252
string_match,gcc,mpx_no_narrow_bounds,1,native,7339976989,8442,270,63797159,,8437310931,,0,19514539094,68521,5.152348799,7676621765,45294910464
histogram,gcc,mpx_no_narrow_bounds,1,native,1431146272,21619,643,303562,,523198943,,0,9089882854,73302,2.404519526,3339752252,21738909855
histogram,gcc,mpx_no_narrow_bounds,1,native,1432740439,21618,578,292456,,519257058,,0,9106382430,72521,2.403566362,3336565703,21737705205
histogram,gcc,mpx_no_narrow_bounds,1,native,1433430515,21617,603,284512,,522751420,,0,9089260057,73909,2.404515962,3339265598,21737803698
histogram,gcc,mpx_no_narrow_bounds,1,native,1433782495,21617,568,277049,,517539466,,0,9100231878,71916,2.402388245,3335626460,21734725264
histogram,gcc,mpx_no_narrow_bounds,1,native,1433382231,21617,549,299134,,523273924,,0,9099549298,72135,2.40221189,3337711011,21748429579
histogram,gcc,mpx_no_narrow_bounds,1,native,1432698285,21620,596,300874,,522880369,,0,9087950178,71526,2.405230583,3340309911,21733768456
histogram,gcc,mpx_no_narrow_bounds,1,native,1432077015,21618,673,304442,,523326850,,0,9097399699,72252,2.403123863,3338974415,21749673829
histogram,gcc,mpx_no_narrow_bounds,1,native,1433801356,21614,589,306203,,522685929,,0,9084801512,71748,2.405584989,3340888464,21731307059
histogram,gcc,mpx_no_narrow_bounds,1,native,1432230101,21619,508,306591,,518841808,,0,9111085442,71690,2.402546689,3333805815,21752112204
histogram,gcc,mpx_no_narrow_bounds,1,native,1432234580,21617,669,305513,,522959439,,0,9088822287,72382,2.403248381,3341157386,21727784121
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,24829764,8437,232,161497,,38201163,,0,2068465057,43183,0.553955517,114589894,3969057410
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,23861874,8435,222,153082,,39331974,,0,2073209124,42708,0.555493305,114386596,3969340924
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,25199514,8437,233,152921,,37587261,,0,2063043339,43174,0.556831946,114756075,3959752510
