name,compiler,type,threads,input,major_faults,sys_time,voluntary_context_switches,maxsize,user_time,mpxerrors,involuntary_context_switches,mpxbtnum,sgxtime,sgxmem,minor_faults,time
linear_regression,gcc,mpx_only_write,1,4,0,0.01,1,851716,0.86,,3,,,,13425,0.87
linear_regression,gcc,mpx_only_write,1,0,0,0.0,1,57716,0.06,,2,,,,1056,0.06
linear_regression,gcc,mpx_only_write,1,1,0,0.0,1,108320,0.1,,2,,,,1835,0.11
linear_regression,gcc,mpx_only_write,1,2,0,0.0,1,213956,0.21,,2,,,,3492,0.22
linear_regression,gcc,mpx_only_write,1,3,0,0.0,1,424976,0.43,,5,,,,6807,0.44
linear_regression,gcc,mpx_only_write,1,4,0,0.02,1,851608,0.84,,3,,,,13426,0.87
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,59580,0.53,,4,,,,1060,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,110192,1.01,,3,,,,1840,1.02
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,215880,2.02,,7,,,,3497,2.03
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.0,1,427072,4.04,,10,,,,6805,4.05
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.0,1,851660,8.25,,17,,,,13428,8.26
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57392,0.53,,4,,,,1061,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108168,1.01,,3,,,,1838,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,215764,2.04,,5,,,,3495,2.05
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.0,1,424904,4.06,,11,,,,6806,4.06
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,853572,8.06,,18,,,,13428,8.08
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,59400,0.53,,2,,,,1061,0.53
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108124,1.01,,6,,,,1837,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,215784,2.01,,5,,,,3495,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.0,1,424972,4.05,,11,,,,6807,4.05
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.0,1,851612,8.14,,18,,,,13427,8.15
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,59488,0.54,,3,,,,1060,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,110232,1.0,,4,,,,1837,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,213860,2.0,,6,,,,3494,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,426860,4.03,,11,,,,6807,4.04
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,853572,8.15,,20,,,,13427,8.18
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57356,0.54,,3,,,,1061,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108232,1.01,,4,,,,1838,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,215600,2.01,,6,,,,3496,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.0,1,424920,4.14,,11,,,,6804,4.14
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.01,1,853676,8.05,,17,,,,13430,8.07
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57392,0.54,,4,,,,1064,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108016,1.01,,4,,,,1842,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,215728,2.01,,6,,,,3494,2.03
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,424912,4.01,,9,,,,6808,4.02
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851576,8.05,,19,,,,13426,8.07
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57532,0.54,,3,,,,1066,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108168,1.01,,5,,,,1839,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,215764,2.01,,6,,,,3493,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,426948,4.02,,10,,,,6807,4.04
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851564,8.06,,21,,,,13425,8.09
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,59436,0.53,,3,,,,1064,0.53
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108212,1.01,,4,,,,1840,1.02
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,215700,2.01,,6,,,,3498,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,426948,4.02,,12,,,,6804,4.04
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.01,1,851608,8.13,,21,,,,13427,8.14
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57352,0.53,,2,,,,1063,0.53
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,110192,1.01,,4,,,,1836,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,213560,2.0,,5,,,,3494,2.02
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,424820,4.03,,11,,,,6808,4.04
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.03,1,851576,8.04,,18,,,,13424,8.08
string_match,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,59640,0.54,,4,,,,1061,0.54
string_match,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,110144,1.01,,4,,,,1839,1.01
string_match,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213740,2.02,,5,,,,3495,2.03
string_match,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,424964,4.03,,10,,,,6804,4.05
string_match,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851528,8.04,,17,,,,13426,8.07
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57588,0.14,,2,,,,1060,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108148,0.27,,4,,,,1838,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.02,1,213800,0.53,,2,,,,3497,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425124,1.08,,4,,,,6803,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851680,2.17,,8,,,,13426,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57604,0.14,,2,,,,1060,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108184,0.27,,2,,,,1838,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213820,0.55,,4,,,,3492,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.0,1,425152,1.09,,5,,,,6802,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851684,2.17,,5,,,,13422,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57588,0.14,,2,,,,1063,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108200,0.27,,2,,,,1841,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213960,0.54,,4,,,,3493,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,424972,1.08,,4,,,,6807,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.03,1,851580,2.16,,5,,,,13425,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57672,0.14,,2,,,,1059,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108208,0.27,,3,,,,1838,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213860,0.54,,3,,,,3491,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425056,1.08,,4,,,,6803,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.03,1,851700,2.16,,5,,,,13425,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57476,0.14,,3,,,,1059,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108176,0.27,,3,,,,1835,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213748,0.55,,2,,,,3495,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425152,1.08,,5,,,,6803,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.01,1,851564,2.18,,5,,,,13431,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57508,0.14,,3,,,,1062,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108224,0.27,,2,,,,1841,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213840,0.54,,4,,,,3492,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425040,1.08,,3,,,,6802,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851660,2.17,,8,,,,13427,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57500,0.14,,2,,,,1063,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108136,0.27,,2,,,,1841,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,213808,0.54,,4,,,,3492,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425004,1.08,,3,,,,6804,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851640,2.17,,6,,,,13426,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57636,0.14,,2,,,,1058,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108244,0.27,,4,,,,1839,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213852,0.54,,2,,,,3493,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425108,1.08,,3,,,,6803,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851732,2.17,,8,,,,13424,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57532,0.14,,2,,,,1061,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108260,0.27,,2,,,,1837,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.0,1,213812,0.55,,3,,,,3493,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.02,1,425028,1.08,,4,,,,6803,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.02,1,851700,2.17,,6,,,,13427,2.2
linear_regression,gcc,mpx_no_narrow_bounds,1,0,0,0.0,1,57604,0.14,,2,,,,1060,0.14
linear_regression,gcc,mpx_no_narrow_bounds,1,1,0,0.0,1,108324,0.27,,2,,,,1839,0.27
linear_regression,gcc,mpx_no_narrow_bounds,1,2,0,0.01,1,213956,0.54,,3,,,,3491,0.55
linear_regression,gcc,mpx_no_narrow_bounds,1,3,0,0.01,1,425148,1.08,,4,,,,6805,1.1
linear_regression,gcc,mpx_no_narrow_bounds,1,4,0,0.03,1,851696,2.16,,6,,,,13427,2.2
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,59424,0.44,,2,,,,1061,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110100,0.82,,5,,,,1839,0.83
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213840,1.66,,6,,,,3493,1.66
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,424944,3.3,,7,,,,6807,3.3
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.03,1,851528,6.57,,18,,,,13426,6.61
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57392,0.44,,2,,,,1064,0.45
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110212,0.82,,4,,,,1841,0.82
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215708,1.66,,5,,,,3495,1.67
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,424932,3.29,,11,,,,6806,3.3
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851444,6.57,,16,,,,13431,6.6
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,59512,0.44,,4,,,,1065,0.45
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110100,0.82,,4,,,,1838,0.82
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215732,1.66,,3,,,,3494,1.66
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,426956,3.35,,12,,,,6806,3.37
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,853504,6.61,,14,,,,13426,6.63
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57380,0.44,,4,,,,1063,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110036,0.82,,4,,,,1839,0.82
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215904,1.64,,4,,,,3493,1.65
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,425024,3.3,,9,,,,6805,3.32
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851576,6.7,,14,,,,13426,6.72
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57488,0.44,,3,,,,1061,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110136,0.82,,4,,,,1838,0.82
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215784,1.7,,4,,,,3495,1.7
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,426920,3.29,,9,,,,6805,3.3
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,853564,6.58,,16,,,,13426,6.61
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57356,0.44,,4,,,,1062,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110252,0.85,,3,,,,1839,0.85
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213740,1.64,,6,,,,3495,1.65
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.02,1,426944,3.28,,12,,,,6809,3.31
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851576,6.58,,15,,,,13431,6.6
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57488,0.43,,3,,,,1062,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110140,0.82,,3,,,,1840,0.83
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.01,1,213732,1.67,,5,,,,3493,1.68
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,426924,3.31,,11,,,,6808,3.32
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.01,1,851564,6.61,,15,,,,13428,6.63
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,59596,0.44,,4,,,,1061,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,110272,0.82,,2,,,,1840,0.83
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215732,1.68,,6,,,,3493,1.68
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,424940,3.32,,7,,,,6808,3.33
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,853548,6.58,,16,,,,13426,6.6
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,59448,0.44,,2,,,,1063,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108212,0.82,,4,,,,1840,0.83
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,215644,1.64,,6,,,,3496,1.65
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,425008,3.28,,7,,,,6805,3.3
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.01,1,851612,6.64,,17,,,,13428,6.66
string_match,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57532,0.43,,2,,,,1061,0.44
string_match,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108184,0.82,,5,,,,1838,0.82
string_match,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213684,1.64,,6,,,,3495,1.65
string_match,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,424880,3.31,,10,,,,6807,3.32
string_match,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851428,6.58,,18,,,,13430,6.6
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57496,0.05,,2,,,,1066,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108208,0.1,,2,,,,1838,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213832,0.21,,2,,,,3492,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,425172,0.43,,3,,,,6804,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851660,0.85,,5,,,,13426,0.87
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57528,0.06,,2,,,,1064,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108248,0.1,,2,,,,1839,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213772,0.21,,2,,,,3490,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,425084,0.43,,2,,,,6805,0.45
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.03,1,851640,0.84,,3,,,,13424,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57520,0.06,,2,,,,1060,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108232,0.11,,4,,,,1841,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213784,0.21,,4,,,,3491,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,425044,0.43,,2,,,,6805,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.03,1,851648,0.84,,4,,,,13426,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57696,0.06,,2,,,,1061,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.01,1,108228,0.1,,2,,,,1840,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213828,0.21,,2,,,,3497,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,425004,0.42,,4,,,,6807,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.01,1,851628,0.86,,4,,,,13427,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57696,0.06,,2,,,,1061,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108332,0.1,,2,,,,1838,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213820,0.21,,2,,,,3490,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.02,1,424992,0.42,,4,,,,6808,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851716,0.86,,4,,,,13428,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57512,0.06,,2,,,,1061,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108304,0.1,,2,,,,1837,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213896,0.21,,3,,,,3493,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.02,1,425040,0.42,,2,,,,6804,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.04,1,851632,0.84,,4,,,,13425,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57604,0.06,,2,,,,1059,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108200,0.11,,2,,,,1840,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213720,0.21,,3,,,,3493,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.02,1,424968,0.42,,2,,,,6807,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851644,0.84,,4,,,,13429,0.87
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57532,0.06,,2,,,,1061,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108268,0.11,,2,,,,1839,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213868,0.21,,2,,,,3494,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,425044,0.43,,4,,,,6805,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851576,0.85,,4,,,,13428,0.87
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57716,0.06,,2,,,,1060,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.0,1,108332,0.11,,2,,,,1836,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213936,0.22,,2,,,,3493,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.01,1,425040,0.42,,3,,,,6803,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851728,0.85,,2,,,,13425,0.88
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,0,0,0.0,1,57604,0.06,,4,,,,1059,0.06
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,1,0,0.01,1,108176,0.1,,2,,,,1836,0.11
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,2,0,0.0,1,213812,0.21,,2,,,,3496,0.22
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,3,0,0.0,1,425032,0.43,,2,,,,6803,0.44
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,4,0,0.02,1,851736,0.85,,4,,,,13426,0.87
string_match,icc,mpx,1,0,0,0.0,1,57444,0.88,,4,,,,1068,0.88
string_match,icc,mpx,1,1,0,0.0,1,108200,1.51,,5,,,,1849,1.51
string_match,icc,mpx,1,2,0,0.0,1,215944,2.94,,8,,,,3500,2.95
string_match,icc,mpx,1,3,0,0.01,1,427136,5.9,,14,,,,6813,5.92
string_match,icc,mpx,1,4,0,0.02,1,851680,11.75,,25,,,,13439,11.78
string_match,icc,mpx,1,0,0,0.0,1,59612,0.78,,4,,,,1068,0.78
string_match,icc,mpx,1,1,0,0.0,1,108148,1.48,,4,,,,1848,1.48
string_match,icc,mpx,1,2,0,0.0,1,213920,2.94,,10,,,,3502,2.95
string_match,icc,mpx,1,3,0,0.0,1,424996,5.89,,16,,,,6811,5.9
string_match,icc,mpx,1,4,0,0.01,1,851700,11.78,,27,,,,13436,11.8
string_match,icc,mpx,1,0,0,0.0,1,57632,0.77,,4,,,,1070,0.77
string_match,icc,mpx,1,1,0,0.0,1,110356,1.47,,4,,,,1848,1.47
string_match,icc,mpx,1,2,0,0.01,1,213920,2.93,,7,,,,3500,2.94
string_match,icc,mpx,1,3,0,0.0,1,424968,5.95,,12,,,,6814,5.96
string_match,icc,mpx,1,4,0,0.01,1,853620,11.75,,24,,,,13437,11.77
string_match,icc,mpx,1,0,0,0.0,1,59596,0.78,,5,,,,1076,0.78
string_match,icc,mpx,1,1,0,0.0,1,110316,1.54,,4,,,,1849,1.55
string_match,icc,mpx,1,2,0,0.0,1,213836,2.94,,7,,,,3501,2.95
string_match,icc,mpx,1,3,0,0.0,1,425028,6.48,,14,,,,6812,6.49
string_match,icc,mpx,1,4,0,0.02,1,853756,11.76,,24,,,,13431,11.78
string_match,icc,mpx,1,0,0,0.0,1,57636,0.78,,4,,,,1071,0.79
string_match,icc,mpx,1,1,0,0.0,1,108176,1.44,,7,,,,1844,1.45
string_match,icc,mpx,1,2,0,0.0,1,215880,2.94,,9,,,,3501,2.95
string_match,icc,mpx,1,3,0,0.0,1,425016,5.87,,18,,,,6813,5.88
string_match,icc,mpx,1,4,0,0.03,1,851592,11.75,,24,,,,13440,11.79
string_match,icc,mpx,1,0,0,0.0,1,59616,0.78,,4,,,,1069,0.78
string_match,icc,mpx,1,1,0,0.0,1,108228,1.47,,6,,,,1845,1.47
string_match,icc,mpx,1,2,0,0.0,1,215880,2.94,,9,,,,3503,2.94
string_match,icc,mpx,1,3,0,0.01,1,427136,5.89,,13,,,,6813,5.9
string_match,icc,mpx,1,4,0,0.01,1,853744,11.6,,22,,,,13439,11.61
string_match,icc,mpx,1,0,0,0.0,1,57496,0.78,,4,,,,1068,0.78
string_match,icc,mpx,1,1,0,0.0,1,110316,1.48,,5,,,,1847,1.48
string_match,icc,mpx,1,2,0,0.0,1,215756,2.94,,8,,,,3505,2.95
string_match,icc,mpx,1,3,0,0.01,1,424968,5.88,,13,,,,6815,5.89
string_match,icc,mpx,1,4,0,0.02,1,853708,11.76,,26,,,,13431,11.79
string_match,icc,mpx,1,0,0,0.0,1,59572,0.78,,4,,,,1069,0.78
string_match,icc,mpx,1,1,0,0.0,1,108244,1.48,,5,,,,1848,1.48
string_match,icc,mpx,1,2,0,0.0,1,215876,3.32,,10,,,,3502,3.33
string_match,icc,mpx,1,3,0,0.01,1,427104,5.89,,15,,,,6813,5.91
string_match,icc,mpx,1,4,0,0.02,1,853668,11.77,,24,,,,13437,11.79
string_match,icc,mpx,1,0,0,0.0,1,57544,0.78,,3,,,,1072,0.78
string_match,icc,mpx,1,1,0,0.0,1,108320,1.47,,6,,,,1848,1.47
string_match,icc,mpx,1,2,0,0.0,1,215956,2.94,,11,,,,3499,2.94
string_match,icc,mpx,1,3,0,0.0,1,427032,5.88,,13,,,,6814,5.89
string_match,icc,mpx,1,4,0,0.02,1,851720,11.74,,21,,,,13433,11.77
string_match,icc,mpx,1,0,0,0.0,1,57576,0.78,,4,,,,1075,0.78
string_match,icc,mpx,1,1,0,0.0,1,110328,1.46,,6,,,,1844,1.46
string_match,icc,mpx,1,2,0,0.0,1,213836,2.95,,8,,,,3503,2.96
string_match,icc,mpx,1,3,0,0.0,1,426972,5.88,,12,,,,6813,5.89
string_match,icc,mpx,1,4,0,0.01,1,851716,11.79,,24,,,,13434,11.8
linear_regression,icc,mpx,1,0,0,0.0,1,59760,0.04,,2,,,,1067,0.04
