name,compiler,type,threads,input,dtlb_loads,major_faults,mpxerrors,minor_faults,dtlb_store_misses,branch_misses,branch_instructions,dtlb_load_misses,mpxbtnum,time,cycles,dtlb_stores,sgxmem,instructions,sgxtime
kmeans,clang,asan,2,native,29834194940,0,,52155,164405,19882001,24972412246,732143,,7.395142348,42355839540,7608781146,,128772620421,
kmeans,clang,asan,4,native,19324877522,0,,52199,174817,19008274,18430886034,1262306,,3.012664037,25188754585,2320533170,,94571663710,
kmeans,clang,asan,8,native,18101256690,0,,52284,191809,19808201,18513922376,6223775,,2.588455415,40667090266,1261006889,,96314230723,
histogram,clang,asan,2,native,8693502483,0,,65236,1814,303419,4862794163,268113,,1.065411185,7731247182,1511561956,,28253640402,
histogram,clang,asan,4,native,8463647882,0,,65233,1983,298005,4837616322,414400,,0.649367221,8234795243,1497413467,,28603677892,
histogram,clang,asan,8,native,8550210579,0,,65233,1273,315828,4731639292,269177,,0.644830505,15174315100,1444864120,,27763873558,
linear_regression,clang,asan,2,native,1275940117,0,,25683,2436,117891,921855038,142960,,0.356085846,2527700389,125799503,,9374073436,
linear_regression,clang,asan,4,native,1294788787,0,,25687,1892,139293,951589872,210114,,0.215756013,2574648588,111213512,,9538025858,
linear_regression,clang,asan,8,native,1152251028,0,,25685,985,143079,844984465,145975,,0.180941314,4209347995,30930861,,8903192690,
matrix_multiply,clang,asan,2,native,19793259695,0,,3183,639936,2536583,13992264305,3372461393,,9.923467984,62896885932,3947089344,,87390081796,
matrix_multiply,clang,asan,4,native,19817177125,0,,3879,602802,2571813,14025210747,3548694101,,6.854152714,64416672743,3989645927,,87577326646,
matrix_multiply,clang,asan,8,native,19786118271,0,,4196,701938,2563383,13983549022,4006189311,,7.021020993,120578457924,3938934782,,87288568311,
string_match,clang,asan,2,native,19419925281,0,,25730,2089,65355030,23787054033,163253,,3.828930101,28619310209,11552252671,,113382536254,
string_match,clang,asan,4,native,19388211917,0,,25727,1591,65461784,23774622565,160516,,2.050278203,28569568479,11532182681,,113397190616,
string_match,clang,asan,8,native,19369591065,0,,25728,1870,67653509,23731200917,159475,,2.284719887,64046570590,11507848735,,113037257562,
pca,clang,asan,2,native,20901184671,0,,26246,4493649,4973020,15636096143,6847496,,4.349429515,32224883302,307733034,,130174379516,
pca,clang,asan,4,native,20818845366,0,,26818,4519570,4996523,15554098988,7227173,,2.389771459,33192891871,255190783,,129779833530,
pca,clang,asan,8,native,20693503110,0,,30350,4548573,5039740,15537775031,11329613,,2.20568103,60326134387,202204549,,129861257733,
word_count,clang,native,2,native,4414681280,0,,32129,81211,122734953,3053746361,5661551,,3.305238044,24364030701,2273603660,,18621696438,
word_count,clang,native,4,native,4416581757,0,,32212,77274,121950262,3044216833,5534834,,1.911593537,24662155043,2317249185,,18427790766,
word_count,clang,native,8,native,4437437594,0,,31825,146215,122890996,3066587469,19089278,,1.548178459,34736207066,2273907232,,18770730786,
kmeans,clang,native,2,native,6928485202,0,,2821,6420,11859559,1967968350,394732,,1.895275175,5483196209,99684896,,13552763915,
kmeans,clang,native,4,native,6208433881,0,,2819,11526,13893318,2796889791,702585,,1.079722464,5469619316,95781282,,13748700206,
kmeans,clang,native,8,native,7136647671,0,,2821,17023,17720972,5358429439,3771662,,0.957205855,13372250409,66105954,,25699416521,
histogram,clang,native,2,native,2846279272,0,,21634,739,94591,507933193,124563,,0.380376069,2617615618,1400032151,,5770248971,
histogram,clang,native,4,native,2769434777,0,,21635,704,94328,505891502,77451,,0.218891194,2621357889,1420762060,,5721598101,
histogram,clang,native,8,native,2876545826,0,,21634,853,109848,507040090,79407,,0.196966499,4267834992,1416695694,,5633382502,
linear_regression,clang,native,2,native,529290022,0,,8447,409,65411,281703987,70758,,0.181019203,1250005065,15659433,,4553076100,
linear_regression,clang,native,4,native,539380566,0,,8447,251,69266,276573710,53513,,0.109905951,1128233240,6732735,,4328949050,
linear_regression,clang,native,8,native,548457941,0,,8449,365,75114,288835060,48476,,0.102275935,1832211770,6620572,,4513071401,
matrix_multiply,clang,native,2,native,12892693983,0,,1144,426179,2475914,4596878310,1186784519,,5.977620741,33104750305,3836837769,,35291100821,
matrix_multiply,clang,native,4,native,12860296385,0,,1391,409157,2474035,4562484930,751527834,,4.300435565,28259578861,3868325336,,35232688463,
matrix_multiply,clang,native,8,native,12885013392,0,,1218,166986,2589898,4599624503,3378325349,,6.439445883,105663773913,3852816327,,35413654700,
string_match,clang,native,2,native,4080557305,0,,8466,735,59547131,6973249468,73765,,1.566146195,11675416476,5105449145,,31197407974,
string_match,clang,native,4,native,4083625345,0,,8461,578,54134195,6978379411,53007,,0.845170098,11605789274,5089299324,,31322201495,
string_match,clang,native,8,native,4091181661,0,,8462,396,56583387,6996582626,75664,,0.635284515,17375782835,5109558423,,31378523694,
pca,clang,native,2,native,7058222740,0,,18100,4365595,4991852,1874125551,611053,,2.692046074,19883166889,97892991,,47863216263,
pca,clang,native,4,native,6956946818,0,,18537,4458581,4954039,1885122619,1679996,,1.623908083,22429556642,102156654,,47949027787,
pca,clang,native,8,native,6976972521,0,,23281,4535904,4992259,1880178098,3359383,,1.321213771,35184177870,105020754,,48004359837,
word_count,gcc,mpx,2,native,12960360745,0,,44441,663502,210849874,4968965588,19533892,,6.388626517,46537638955,9172688049,,44377543401,
word_count,gcc,mpx,4,native,13058935328,0,,43303,295266,213348134,4991582803,15770450,,5.721783679,57330767257,9150351328,,44261785235,
word_count,gcc,mpx,8,native,13107087381,0,,42659,588044,220023238,5014694299,47162749,,9.973153682,128912086879,9180328439,,44276066706,
kmeans,gcc,mpx,2,native,19540676406,0,,3287,17274,55243170,7137083828,1728023,,6.493269254,36399466741,49937900,,82183310187,
kmeans,gcc,mpx,4,native,19623249397,0,,3055,16248,49918262,6878078025,950242,,3.650394188,35099001165,36465608,,79810536948,
kmeans,gcc,mpx,8,native,23389597055,0,,3399,9892,61813106,6571082679,17430565,,3.206781377,68301347993,58008165,,79290966616,
histogram,gcc,mpx,2,native,7090503864,0,,21654,876,312993,510265945,90781,,2.243180908,16718868050,1431366803,,28723057063,
histogram,gcc,mpx,4,native,7052273993,0,,21654,968,325416,514321834,74266,,1.300611288,17472427919,1426622154,,28816767518,
histogram,gcc,mpx,8,native,7078289951,0,,21650,842,283404,503590707,79992,,1.366094492,33149762041,1439428807,,28794167289,
linear_regression,gcc,mpx,2,native,10008685921,0,,8459,384,192221,288039839,48011,,2.688502637,19951924117,1648925164,,32466475293,
linear_regression,gcc,mpx,4,native,10235557219,0,,8459,244,209734,286546242,69455,,2.408484597,33141931409,1647417463,,32147094068,
linear_regression,gcc,mpx,8,native,10074308747,0,,8458,346,242825,300545108,69088,,4.422852575,104629366646,1636326634,,32662862173,
matrix_multiply,gcc,mpx,2,native,19619871017,0,,1156,358573,2558627,7106232384,1265581627,,8.381269612,51268819526,3871756318,,76665916147,
matrix_multiply,gcc,mpx,4,native,19601441950,0,,1382,362983,2522713,7106648779,793057042,,5.841670361,49651254702,3869930608,,76831055924,
matrix_multiply,gcc,mpx,8,native,19635005077,0,,1675,688572,2555950,7120163483,3373809141,,6.272007368,102018785487,3859363697,,76708494685,
string_match,gcc,mpx,2,native,10009611832,0,,8477,501,64413969,9706718228,71503,,2.90156044,21727942811,7537839065,,51494154887,
string_match,gcc,mpx,4,native,10000120253,0,,8475,581,64560777,9717199471,62625,,1.54743863,21699182846,7531432906,,51602539763,
string_match,gcc,mpx,8,native,9993565448,0,,8474,456,65016765,9731463459,58188,,1.387504852,38749645898,7548002575,,51740742228,
pca,gcc,mpx,2,native,229894489178,0,,17848,2430544,5183074,13700688347,239697,,42.783437075,321554654340,153467031,,541280175785,
pca,gcc,mpx,4,native,229902777250,0,,17854,3516880,5252357,13696884018,292677,,22.410811168,321247481232,153769725,,541192965898,
pca,gcc,mpx,8,native,229935995206,0,,17903,4171344,5356594,13713204696,430152,,21.470596128,614477470324,167573319,,541232866648,
word_count,gcc,mpx_no_narrow_bounds,2,native,13006205659,0,,42169,578733,212248195,4926752194,17437436,,6.402603335,46349635117,9149612281,,44027153867,
word_count,gcc,mpx_no_narrow_bounds,4,native,13095122402,0,,45747,539365,214119452,4986677637,20806333,,5.956283628,57829645973,9166951071,,44019250871,
word_count,gcc,mpx_no_narrow_bounds,8,native,13146014819,0,,42983,783457,220993115,5039068439,49438820,,9.956207887,129403117650,9196072710,,44486562816,
kmeans,gcc,mpx_no_narrow_bounds,2,native,21264528426,0,,3399,3469,56322741,7083113179,1715118,,6.480548812,31410898226,25126194,,71574109219,
kmeans,gcc,mpx_no_narrow_bounds,4,native,19616397419,0,,3403,19189,53460088,6833433635,789661,,3.60149559,35877126238,52387071,,84852964270,
kmeans,gcc,mpx_no_narrow_bounds,8,native,22861595732,0,,3400,12394,61964139,6868820491,16871262,,3.122643543,66793237998,46117218,,80358911237,
histogram,gcc,mpx_no_narrow_bounds,2,native,6614002134,0,,21652,919,302721,506742056,74971,,2.185186086,16264990548,1433221153,,28161281977,
histogram,gcc,mpx_no_narrow_bounds,4,native,6644191614,0,,21643,763,274122,509598259,77494,,1.226980178,16883258194,1426752138,,28080891392,
histogram,gcc,mpx_no_narrow_bounds,8,native,6640837972,0,,21646,954,289610,512181791,82847,,1.298489169,33560417201,1429485148,,28208198055,
linear_regression,gcc,mpx_no_narrow_bounds,2,native,10327071633,0,,8459,459,185899,303620332,46080,,2.70857845,19637407175,1526018384,,32394291767,
linear_regression,gcc,mpx_no_narrow_bounds,4,native,10008553138,0,,8461,301,207224,286227963,65495,,2.405523962,33141638253,1692852415,,32091775170,
linear_regression,gcc,mpx_no_narrow_bounds,8,native,10045382323,0,,8457,302,261107,298290695,69810,,4.623410565,118870308390,1664040049,,32646797565,
matrix_multiply,gcc,mpx_no_narrow_bounds,2,native,19634546279,0,,1143,466976,2510918,7119109348,768838812,,8.254948378,50364182274,3854983249,,76640338881,
matrix_multiply,gcc,mpx_no_narrow_bounds,4,native,19645655678,0,,1355,414803,2503211,7116640779,884786880,,5.783663018,49484826224,3842547360,,76544869766,
matrix_multiply,gcc,mpx_no_narrow_bounds,8,native,19648464585,0,,1718,687640,2552537,7126624870,3374126725,,6.28758772,102071982572,3852973767,,76807952199,
string_match,gcc,mpx_no_narrow_bounds,2,native,10002603453,0,,8476,500,64860549,9715664211,57122,,2.903283685,21665481582,7541142727,,51527835529,
string_match,gcc,mpx_no_narrow_bounds,4,native,10007536082,0,,8474,575,64466635,9710383041,64238,,1.636542696,21756683924,7551306637,,51418257016,
string_match,gcc,mpx_no_narrow_bounds,8,native,10034075874,0,,8473,523,65458034,9738208064,53703,,1.401154206,37897689797,7526353429,,51593877788,
pca,gcc,mpx_no_narrow_bounds,2,native,229895966356,0,,17887,2007053,5168646,13698236224,211011,,42.736328263,321456733404,156033244,,541174056605,
pca,gcc,mpx_no_narrow_bounds,4,native,229901305992,0,,17852,3339414,5281950,13698911263,266900,,22.414519629,321254792100,152958594,,541244582549,
pca,gcc,mpx_no_narrow_bounds,8,native,229955009276,0,,17884,4243708,5322604,13712774238,457567,,21.456755232,614355346932,168176374,,541290252472,
linear_regression,icc,mpx,2,native,557824036,0,,8468,187,88338,283861765,67659,,0.254256091,1679005643,7859516,,5491216382,
linear_regression,icc,mpx,4,native,560973244,0,,8468,255,82674,283211400,49432,,0.141881766,1706192854,6703697,,5443474938,
linear_regression,icc,mpx,8,native,570982101,0,,8466,376,94067,295550861,54889,,0.140796676,2613693333,6847117,,5614274853,
linear_regression,icc,mpx,2,native,559634116,0,,8467,211,84014,284219191,89903,,0.252194507,1693269785,6731397,,5435711355,
linear_regression,icc,mpx,4,native,554764247,0,,8471,207,90447,287958720,48546,,0.143320982,1603963693,6593661,,5507167447,
linear_regression,icc,mpx,8,native,555739475,0,,8468,215,89748,289706919,50386,,0.142551318,2496538379,6666115,,5633355014,
linear_regression,icc,mpx,2,native,547187617,0,,8468,251,87922,289105011,49967,,0.247428323,1728951760,6579572,,5643822805,
linear_regression,icc,mpx,4,native,557163843,0,,8465,272,85258,280115152,55649,,0.155118455,1691573924,9455862,,5451167041,
linear_regression,icc,mpx,8,native,564330818,0,,8469,305,89078,287264190,62336,,0.137485287,2705472771,6767955,,5660649329,
linear_regression,icc,mpx,2,native,544566099,0,,8465,249,83877,288677060,55576,,0.244880592,1695901051,6750887,,5655145566,
linear_regression,icc,mpx,4,native,543060275,0,,8465,266,86748,284627671,47528,,0.143598063,1739422104,6562970,,5599900892,
linear_regression,icc,mpx,8,native,571593907,0,,8467,333,92217,285279839,58675,,0.160075698,2525186878,6792457,,5478965710,
linear_regression,icc,mpx,2,native,551723641,0,,8469,251,80961,279776284,51084,,0.255571473,1612926435,6737973,,5296909241,
linear_regression,icc,mpx,4,native,558678121,0,,8467,265,87531,285925747,48520,,0.14430691,1644749193,6697654,,5449237424,
linear_regression,icc,mpx,8,native,573226677,0,,8467,338,88133,283406641,51372,,0.142254355,2975209218,6724017,,5462538416,
linear_regression,icc,mpx,2,native,541672738,0,,8471,167,85613,289784255,65272,,0.248879733,1724317544,6594083,,5719370469,
linear_regression,icc,mpx,4,native,558511885,0,,8469,229,87556,288775118,53421,,0.145225021,1666945332,6537959,,5643045031,
linear_regression,icc,mpx,8,native,561676863,0,,8468,340,92470,289392574,54181,,0.144183205,2695546165,9977477,,5713291655,
linear_regression,icc,mpx,2,native,545289531,0,,8467,287,82486,285472919,51465,,0.245327283,1675747852,6996475,,5615762267,
linear_regression,icc,mpx,4,native,561926469,0,,8467,184,82515,282159147,49531,,0.144319125,1628340264,6606674,,5395843155,
linear_regression,icc,mpx,8,native,565156137,0,,8470,331,91158,292496163,50733,,0.140548142,2659612843,6558771,,5715263633,
matrix_multiply,icc,mpx,2,native,12890262503,0,,1163,437530,2480184,5465116444,757742402,,5.932058351,32633999099,3824509233,,51300540491,
matrix_multiply,icc,mpx,4,native,12887689244,0,,1356,381803,2489104,5440972896,732326416,,4.673605704,32677565226,3829336894,,51343231842,
matrix_multiply,icc,mpx,8,native,12890514098,0,,1760,684464,2556664,5453333873,3373476281,,6.385112227,104796833400,3853239397,,51507160675,
matrix_multiply,icc,mpx,2,native,12858616729,0,,660,93497,2492903,5425264734,1160619730,,6.407673585,36140365859,3879508013,,51277544810,
matrix_multiply,icc,mpx,4,native,12859110918,0,,1381,402878,2513059,5445622827,1225837771,,4.849133801,35546082436,3839066337,,51158630775,
matrix_multiply,icc,mpx,8,native,12863456569,0,,1765,692999,2547817,5460987436,3375959855,,6.372199797,104477662297,3848023273,,51585506435,
matrix_multiply,icc,mpx,2,native,12849988428,0,,658,125233,2484039,5460496795,1188611553,,6.38096804,36018064869,3809163498,,51355764131,
matrix_multiply,icc,mpx,4,native,12881225611,0,,900,89530,2478796,5432292710,765842273,,4.651873793,32568156978,3853130028,,51421609188,
matrix_multiply,icc,mpx,8,native,12893150287,0,,1744,685148,2557247,5449140945,3371639347,,6.338422722,104060819460,3853568502,,51420049459,
matrix_multiply,icc,mpx,2,native,12836479828,0,,1167,490320,2521955,5413167949,738273361,,5.909427321,32276720034,3881074343,,51336263857,
matrix_multiply,icc,mpx,4,native,12854178774,0,,1379,381955,2518803,5430989784,765061586,,4.733312128,32460230888,3878715087,,51338675116,
matrix_multiply,icc,mpx,8,native,12911639861,0,,1780,688778,2523694,5440050927,3373761576,,6.393060663,104539275425,3864073372,,51337149859,
matrix_multiply,icc,mpx,2,native,12858054254,0,,654,36377,2509067,5447783383,773356873,,5.999671683,33078387829,3833783160,,51508840575,
matrix_multiply,icc,mpx,4,native,12857251817,0,,877,87844,2508152,5451351559,776293718,,4.591765787,32307222990,3831644722,,51290412347,
matrix_multiply,icc,mpx,8,native,12917036348,0,,1270,164021,2523669,5446226059,3372266891,,6.363582398,104320961029,3847665548,,51369845843,
matrix_multiply,icc,mpx,2,native,12826011130,0,,1171,375783,2511094,5432479017,737065603,,5.799508068,31621249569,3849670894,,51604174429,
matrix_multiply,icc,mpx,4,native,12864114787,0,,1384,419175,2516366,5434557754,954934036,,4.716679845,33933436787,3858616299,,51340842536,
matrix_multiply,icc,mpx,8,native,12867352133,0,,1734,689254,2561071,5445849602,3371135100,,6.384702573,104308117372,3866774597,,51509323900,
matrix_multiply,icc,mpx,2,native,12873016154,0,,1166,429810,2469547,5445611008,961868144,,6.164341319,34534267486,3835151032,,51293995692,
matrix_multiply,icc,mpx,4,native,12846571510,0,,1374,403405,2513952,5446196208,912839161,,4.700745176,33777005704,3859958208,,51440145446,
matrix_multiply,icc,mpx,8,native,12892796847,0,,1746,686438,2526310,5441313173,3367512208,,6.356659725,104215499334,3858974543,,51492293944,
word_count,icc,mpx,2,native,27011323284,0,,42681,150379,167406558,8214062754,10989528,,9.993106054,72101402264,16607389214,,81883665757,
word_count,icc,mpx,4,native,27040180348,0,,43934,125156,171054754,8276431896,11802713,,7.202419172,84599735454,16667056168,,82024417632,
word_count,icc,mpx,8,native,27161138117,0,,49137,199343,175171178,8251773561,37770152,,10.921026174,201071258529,16700866220,,82054029841,
