name,compiler,type,threads,input,voluntary_context_switches,minor_faults,mpxerrors,mpxbtnum,sys_time,user_time,time,involuntary_context_switches,major_faults,maxsize
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,4,1,90493,,,8.25,52.15,60.41,181,0,406820
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,0,1,1851,,,0.02,3.22,3.25,15,0,31828
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,1,1,2992,,,0.01,6.46,6.48,25,0,56756
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,2,1,14980,,,0.33,12.95,13.28,44,0,104804
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,3,1,39982,,,3.46,26.0,29.47,97,0,204860
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,4,1,90493,,,7.24,52.07,59.32,174,0,406820
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,0,1,1851,,,0.03,3.22,3.25,16,0,31828
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,1,1,2992,,,0.02,6.46,6.48,26,0,56756
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,2,1,14980,,,0.34,12.92,13.27,42,0,104804
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,3,1,39982,,,3.58,25.98,29.56,90,0,204860
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,4,1,90493,,,8.21,52.1,60.33,183,0,406820
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,0,1,1851,,,0.02,3.23,3.25,11,0,31828
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,1,1,2992,,,0.03,6.44,6.48,28,0,56756
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,2,1,14980,,,0.29,12.94,13.23,47,0,104804
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,3,1,39982,,,2.46,25.97,28.44,90,0,204860
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,4,1,90494,,,8.2,52.13,60.35,178,0,406820
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,0,1,1851,,,0.02,3.22,3.25,16,0,31828
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,1,1,2992,,,0.01,6.46,6.48,24,0,56756
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,2,1,14980,,,0.33,12.94,13.28,43,0,104804
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,3,1,39982,,,3.5,25.99,29.5,93,0,204860
blackscholes,icc,mpx_no_narrow_bounds_only_write,1,4,1,90493,,,7.14,52.07,59.21,178,0,406820
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.0,6.41,6.41,15,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.0,12.62,12.62,35,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.02,25.05,25.08,54,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,23378,,,0.01,50.16,50.18,106,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,47418,,,0.14,100.25,100.41,203,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.0,6.36,6.37,20,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.0,12.58,12.59,30,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,1,11808,,,0.01,25.12,25.13,59,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,22867,,,0.02,50.3,50.33,106,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,47929,,,0.08,100.05,100.15,201,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,4,7160,,,0.01,6.36,6.37,21,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,5,9099,,,0.01,12.56,12.58,29,0,40748
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.01,25.02,25.03,55,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,22356,,,0.02,50.13,50.16,107,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,47418,,,0.62,99.96,100.6,206,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.0,6.37,6.37,18,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.01,12.58,12.6,31,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.03,24.97,25.0,55,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,22867,,,0.03,50.13,50.17,103,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,47929,,,0.12,99.95,100.08,207,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.0,6.38,6.39,19,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.0,12.64,12.65,31,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.01,25.1,25.11,61,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,23378,,,0.02,50.08,50.12,109,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,48440,,,0.09,100.11,100.21000000000001,199,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.01,6.38,6.4,21,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.01,12.61,12.62,32,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,1,11808,,,0.01,25.1,25.12,58,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,23378,,,0.03,50.02,50.07,104,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,47929,,,0.1,99.92,100.03999999999999,202,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,3,7159,,,0.0,6.37,6.38,22,0,32164
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,5,9101,,,0.01,12.59,12.6,30,0,40744
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.0,25.04,25.04,53,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,23889,,,0.04,50.01,50.06,100,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,48951,,,0.09,100.44,100.55,205,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.01,6.38,6.39,16,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.0,12.64,12.65,32,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,1,11808,,,0.02,25.12,25.15,50,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,24400,,,0.03,50.15,50.19,102,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,49462,,,0.1,100.53,100.65,204,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,1,7157,,,0.02,6.34,6.36,15,0,31048
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,1,9097,,,0.01,12.58,12.6,35,0,38816
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,1,11808,,,0.01,25.1,25.12,56,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,24400,,,0.03,50.04,50.07,101,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,48440,,,0.13,99.88,100.02000000000001,195,0,221444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,0,2,7159,,,0.01,6.34,6.35,21,0,31788
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,1,5,9099,,,0.01,12.57,12.59,27,0,40748
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,2,2,11809,,,0.02,24.98,25.01,54,0,68088
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,3,1,23889,,,0.04,50.02,50.07,103,0,116444
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,4,1,48951,,,0.12,100.18,100.32,205,0,221444
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.0,5.09,5.1,14,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,7872,,,0.0,10.2,10.21,23,0,69788
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,16956,,,0.02,20.42,20.44,37,0,102284
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,2,29039,,,0.1,40.8,40.9,74,0,297272
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,2,69490,,,0.3,81.6,81.91,148,0,334136
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.0,5.1,5.1,12,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8167,,,0.02,10.2,10.23,22,0,63112
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,16956,,,0.06,20.41,20.48,43,0,102284
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34603,,,0.13,40.8,40.94,78,0,171052
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,9,70380,,,0.29,81.64,81.95,151,0,314136
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.01,5.08,5.1,11,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8241,,,0.01,10.21,10.23,19,0,61444
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17254,,,0.06,20.42,20.49,42,0,95620
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34823,,,0.15,40.82,40.98,77,0,166048
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70514,,,0.31,81.57,81.9,152,0,310784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3815,,,0.0,5.1,5.1,13,0,43672
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8313,,,0.03,10.19,10.23,22,0,59768
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,4,17263,,,0.04,20.43,20.48,41,0,95620
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34529,,,0.15,40.81,40.97,76,0,172720
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70443,,,0.32,81.57,81.91,153,0,312464
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.0,5.1,5.1,13,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8094,,,0.02,10.18,10.21,22,0,64784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17031,,,0.05,20.41,20.46,44,0,100620
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34749,,,0.16,40.81,40.98,80,0,167716
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70518,,,0.32,81.56,81.9,153,0,310784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,2,3993,,,0.01,5.09,5.11,11,0,42212
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8313,,,0.02,10.2,10.23,20,0,59768
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17254,,,0.07,20.42,20.49,41,0,95620
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34749,,,0.16,40.8,40.96,81,0,167716
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70514,,,0.3,81.57,81.88,154,0,310784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.0,5.1,5.1,14,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8241,,,0.02,10.2,10.23,22,0,61444
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17179,,,0.09,20.38,20.48,38,0,97284
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,2,34900,,,0.13,40.81,40.95,76,0,164376
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70514,,,0.32,81.58,81.92,153,0,310784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3742,,,0.01,5.09,5.1,13,0,45344
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8241,,,0.03,10.19,10.23,21,0,61444
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17179,,,0.05,20.41,20.47,45,0,97284
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34749,,,0.1,40.85,40.96,81,0,167716
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,63887,,,0.26,81.58,81.85,150,0,460812
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3742,,,0.02,5.08,5.1,11,0,45344
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,3,8414,,,0.02,10.2,10.23,20,0,61568
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17430,,,0.08,20.41,20.49,43,0,95264
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34749,,,0.16,40.8,40.97,81,0,167716
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,70514,,,0.26,81.6,81.88,156,0,310784
swaptions,icc,mpx_no_narrow_bounds_only_write,1,0,1,3731,,,0.0,5.1,5.1,14,0,47372
swaptions,icc,mpx_no_narrow_bounds_only_write,1,1,1,8461,,,0.01,10.21,10.23,25,0,56580
swaptions,icc,mpx_no_narrow_bounds_only_write,1,2,1,17179,,,0.07,20.41,20.48,42,0,97284
swaptions,icc,mpx_no_narrow_bounds_only_write,1,3,1,34896,,,0.12,40.81,40.95,79,0,164376
swaptions,icc,mpx_no_narrow_bounds_only_write,1,4,1,66325,,,0.27,81.62,81.9,147,0,405864
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,5,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,9,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,6,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.21,3.24,7,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.2,5.25,5.45,14,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,5,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.18,2.18,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,5,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.21,3.24,9,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.18,5.26,5.45,14,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,6,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.18,2.18,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.45,2.46,7,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.22,3.24,7,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.2,5.25,5.45,12,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,6,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.48,2.49,5,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.01,3.22,3.24,11,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.18,5.28,5.47,12,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,6,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,6,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,7,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.21,3.24,10,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.19,5.26,5.45,15,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,6,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,5,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,7,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.28,3.3,10,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.19,5.26,5.45,11,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,6,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,6,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,8,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.22,3.24,8,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.2,5.25,5.45,13,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,5,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,7,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.21,3.24,8,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.18,5.26,5.45,13,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,7,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,7,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.22,3.24,9,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.17,5.27,5.45,15,0,244008
canneal,safecode,enabled,1,0,1,1161,,,0.0,2.11,2.11,5,0,7292
canneal,safecode,enabled,1,1,1,808,,,0.0,2.17,2.17,7,0,11780
canneal,safecode,enabled,1,2,1,931,,,0.0,2.46,2.46,5,0,18440
canneal,safecode,enabled,1,3,1,7117,,,0.02,3.21,3.24,10,0,63696
canneal,safecode,enabled,1,4,1,52210,,,0.21,5.25,5.46,12,0,244008
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.96,20,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.59,21.6,47,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.3,50.31,105,0,15040
streamcluster,safecode,enabled,1,3,1,782,,,0.0,100.46,100.47,200,0,22228
streamcluster,safecode,enabled,1,4,1,1307,,,0.0,193.94,193.96,382,0,34548
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.97,8.97,23,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.76,21.76,45,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.01,50.37,50.39,108,0,15040
streamcluster,safecode,enabled,1,3,1,782,,,0.0,100.48,100.49000000000001,201,0,22228
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.95,193.98,378,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.96,19,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.58,21.59,50,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.32,50.32,104,0,15040
streamcluster,safecode,enabled,1,3,1,767,,,0.0,100.45,100.46000000000001,198,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.93,193.96,378,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.97,8.97,21,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.6,21.6,47,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.31,50.32,104,0,15040
streamcluster,safecode,enabled,1,3,1,782,,,0.0,100.45,100.47,196,0,22228
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.94,193.96,383,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.97,24,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.59,21.59,45,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.27,50.28,102,0,15040
streamcluster,safecode,enabled,1,3,1,767,,,0.0,100.47,100.47999999999999,200,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.92,193.94,384,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.95,8.96,19,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.6,21.6,43,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.28,50.28,103,0,15040
streamcluster,safecode,enabled,1,3,1,767,,,0.0,100.45,100.46000000000001,203,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.92,193.94,380,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.96,19,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.62,21.62,47,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.26,50.27,105,0,15040
streamcluster,safecode,enabled,1,3,1,767,,,0.0,100.5,100.52000000000001,200,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.91,193.94,377,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.97,24,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.58,21.59,46,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.27,50.28,105,0,15040
streamcluster,safecode,enabled,1,3,1,767,,,0.0,100.44,100.45,196,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.92,193.94,380,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.95,8.96,23,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.58,21.59,46,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.36,50.37,103,0,15040
streamcluster,safecode,enabled,1,3,1,782,,,0.0,100.46,100.47,196,0,22228
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.92,193.94,380,0,35020
streamcluster,safecode,enabled,1,0,1,821,,,0.0,8.96,8.96,23,0,8076
streamcluster,safecode,enabled,1,1,1,892,,,0.0,21.6,21.6,50,0,10404
streamcluster,safecode,enabled,1,2,1,1029,,,0.0,50.27,50.28,99,0,15040
streamcluster,safecode,enabled,1,3,2,768,,,0.0,100.46,100.47,198,0,23748
streamcluster,safecode,enabled,1,4,1,1294,,,0.0,193.95,193.97,380,0,35020
blackscholes,safecode,enabled,1,0,1,2353,,,0.02,5.48,5.5,21,0,28388
blackscholes,safecode,enabled,1,1,1,4516,,,0.01,10.97,10.99,32,0,53188
blackscholes,safecode,enabled,1,2,1,17015,,,0.06,21.96,22.03,62,0,103348
blackscholes,safecode,enabled,1,3,1,42017,,,0.17,43.92,44.1,117,0,203404
blackscholes,safecode,enabled,1,4,1,92017,,,0.41,87.8,88.23,229,0,403252
blackscholes,safecode,enabled,1,0,1,2353,,,0.02,5.48,5.5,19,0,28388
blackscholes,safecode,enabled,1,1,1,4516,,,0.01,10.97,10.99,34,0,53188
blackscholes,safecode,enabled,1,2,1,17015,,,0.08,21.94,22.03,58,0,103348
blackscholes,safecode,enabled,1,3,1,42017,,,0.19,44.0,44.19,115,0,203404
blackscholes,safecode,enabled,1,4,1,92017,,,0.44,87.78,88.23,231,0,403252
blackscholes,safecode,enabled,1,0,1,2353,,,0.0,5.49,5.5,20,0,28388
blackscholes,safecode,enabled,1,1,1,4516,,,0.02,10.96,10.99,33,0,53188
blackscholes,safecode,enabled,1,2,1,17015,,,0.06,21.96,22.03,61,0,103348
blackscholes,safecode,enabled,1,3,1,42017,,,0.2,43.9,44.1,113,0,203404
blackscholes,safecode,enabled,1,4,1,92017,,,0.4,87.8,88.22,229,0,403252
blackscholes,safecode,enabled,1,0,1,2353,,,0.01,5.48,5.5,20,0,28388
blackscholes,safecode,enabled,1,1,1,4516,,,0.01,10.97,10.99,33,0,53188
blackscholes,safecode,enabled,1,2,1,17015,,,0.06,21.95,22.02,63,0,103348
blackscholes,safecode,enabled,1,3,1,42017,,,0.21,43.88,44.1,115,0,203404
blackscholes,safecode,enabled,1,4,1,92017,,,0.44,87.76,88.22,227,0,403252
blackscholes,safecode,enabled,1,0,1,2353,,,0.0,5.49,5.5,23,0,28388
blackscholes,safecode,enabled,1,1,1,4516,,,0.01,10.97,10.98,31,0,53188
blackscholes,safecode,enabled,1,2,1,17015,,,0.05,21.96,22.02,61,0,103348
blackscholes,safecode,enabled,1,3,1,40484,,,0.22,43.91,44.14,119,0,203200
blackscholes,safecode,enabled,1,4,1,90484,,,0.47,87.81,88.3,225,0,403312
blackscholes,safecode,enabled,1,0,1,2353,,,0.03,5.47,5.5,23,0,28388
blackscholes,safecode,enabled,1,1,1,2983,,,0.01,10.97,10.99,32,0,53248
blackscholes,safecode,enabled,1,2,1,15482,,,0.08,21.95,22.04,58,0,103408
blackscholes,safecode,enabled,1,3,1,40484,,,0.24,43.89,44.13,119,0,203200
blackscholes,safecode,enabled,1,4,1,90484,,,0.49,87.8,88.31,226,0,403312
blackscholes,safecode,enabled,1,0,1,2353,,,0.02,5.47,5.5,23,0,28388
blackscholes,safecode,enabled,1,1,1,2983,,,0.02,10.96,10.98,32,0,53248
blackscholes,safecode,enabled,1,2,1,15482,,,0.08,21.94,22.04,59,0,103408
blackscholes,safecode,enabled,1,3,1,40484,,,0.2,43.92,44.13,117,0,203200
blackscholes,safecode,enabled,1,4,1,90484,,,0.56,87.73,88.31,229,0,403312
blackscholes,safecode,enabled,1,0,1,2353,,,0.03,5.46,5.5,19,0,28388
blackscholes,safecode,enabled,1,1,1,3494,,,0.01,10.96,10.98,34,0,53316
blackscholes,safecode,enabled,1,2,1,15993,,,0.07,21.96,22.03,61,0,103212
blackscholes,safecode,enabled,1,3,1,40995,,,0.22,43.9,44.14,114,0,203268
blackscholes,safecode,enabled,1,4,1,90995,,,0.48,87.8,88.3,230,0,403380
blackscholes,safecode,enabled,1,0,1,2353,,,0.02,5.47,5.5,18,0,28388
blackscholes,safecode,enabled,1,1,1,3494,,,0.03,10.95,10.99,34,0,53316
blackscholes,safecode,enabled,1,2,1,15993,,,0.08,21.95,22.04,64,0,103212
blackscholes,safecode,enabled,1,3,1,40995,,,0.2,43.91,44.12,114,0,203268
blackscholes,safecode,enabled,1,4,1,90995,,,7.1,88.08,95.2,240,0,403380
blackscholes,safecode,enabled,1,0,3,2355,,,0.02,5.48,5.5,22,0,28388
blackscholes,safecode,enabled,1,1,1,4005,,,0.01,10.96,10.98,30,0,53384
blackscholes,safecode,enabled,1,2,1,15993,,,0.08,21.96,22.04,64,0,103212
blackscholes,safecode,enabled,1,3,1,40995,,,0.27,43.87,44.15,116,0,203268
blackscholes,safecode,enabled,1,4,1,90995,,,0.53,87.76,88.3,225,0,403380
bodytrack,safecode,enabled,1,0,,,,,,,,,,
bodytrack,safecode,enabled,1,1,,,,,,,,,,
bodytrack,safecode,enabled,1,2,,,,,,,,,,
bodytrack,safecode,enabled,1,3,,,,,,,,,,
bodytrack,safecode,enabled,1,4,,,,,,,,,,
bodytrack,safecode,enabled,1,0,,,,,,,,,,
bodytrack,safecode,enabled,1,1,,,,,,,,,,
bodytrack,safecode,enabled,1,2,,,,,,,,,,
bodytrack,safecode,enabled,1,3,,,,,,,,,,
bodytrack,safecode,enabled,1,4,,,,,,,,,,
bodytrack,safecode,enabled,1,0,,,,,,,,,,
bodytrack,safecode,enabled,1,1,,,,,,,,,,
bodytrack,safecode,enabled,1,2,,,,,,,,,,
bodytrack,safecode,enabled,1,3,,,,,,,,,,
bodytrack,safecode,enabled,1,4,,,,,,,,,,
bodytrack,safecode,enabled,1,0,,,,,,,,,,
bodytrack,safecode,enabled,1,1,,,,,,,,,,
bodytrack,safecode,enabled,1,2,,,,,,,,,,
bodytrack,safecode,enabled,1,3,,,,,,,,,,
bodytrack,safecode,enabled,1,4,,,,,,,,,,
bodytrack,safecode,enabled,1,0,,,,,,,,,,
