name,compiler,type,threads,input,cycles,dtlb_store_misses,minor_faults,branch_misses,dtlb_load_misses,major_faults,dtlb_loads,branch_instructions,instructions,mpxbtnum,mpxerrors,dtlb_stores,time
blackscholes,gcc,native,1,3,165449806934,11382,2596,60527937,56972,0,43397412968,23618528740,160798435140,,,11658374848,43.577654268
blackscholes,gcc,native,1,4,331057558867,36277,2546,120867353,59272,0,86777024175,47237080911,321654105366,,,23312486524,87.194805175
blackscholes,gcc,native,1,0,20717813610,20730,2311,7469061,5149,0,5442036486,2952455612,20141594406,,,1479634491,5.463207277
blackscholes,gcc,native,1,1,41315257480,4194,1918,15157262,11052,0,10852656853,5910510647,40231470774,,,2908367804,10.89033759
blackscholes,gcc,native,1,2,82706196609,18989,2662,30281618,29134,0,21699268036,11819559408,80401396050,,,5828933835,21.784305903
blackscholes,gcc,native,1,3,165372373895,35657,2627,60529540,42202,0,43388767529,23632679316,160871583905,,,11662434898,43.566983113
blackscholes,gcc,native,1,4,331085326771,36656,2548,124102618,59459,0,86758373163,47236239531,321706896660,,,23335059236,87.207573334
blackscholes,gcc,native,1,0,20719639734,12514,1798,7721170,5543,0,5447289884,2947577767,20106977214,,,1481000519,5.458576754
blackscholes,gcc,native,1,1,41309765066,49639,2430,15143358,49326,0,10853453135,5913694691,40212164279,,,2908663988,10.892564507
blackscholes,gcc,native,1,2,82687236483,20970,2151,30252983,34278,0,21701221678,11817834666,80409829343,,,5834079318,21.796707221
blackscholes,gcc,native,1,3,165443060069,34543,2627,60534091,47539,0,43392799854,23632378893,160829068108,,,11655038164,43.575558444
blackscholes,gcc,native,1,4,330961664814,69025,2546,123895398,123700,0,86785738682,47244842661,321633092732,,,23315239853,87.168742549
blackscholes,gcc,native,1,0,20715311586,11990,1801,7600434,4629,0,5440490921,2947158150,20123966243,,,1483965779,5.46243169
blackscholes,gcc,native,1,1,41312873964,55174,2430,15160561,53054,0,10852356160,5909810865,40231601268,,,2909419002,10.89089502
blackscholes,gcc,native,1,2,82714742367,24427,2154,30261377,39552,0,21696924934,11822396096,80435951601,,,5828207067,21.786452854
blackscholes,gcc,native,1,3,165454712014,11568,2117,60467149,22004,0,43402518734,23612909144,160773411655,,,11656002517,43.576859508
blackscholes,gcc,native,1,4,330899864752,16985,2037,120807714,61943,0,86768431436,47230659612,321695001331,,,23324790476,87.1516557
blackscholes,gcc,native,1,0,20721340919,44589,2314,7637279,7248,0,5455763199,2955191701,20101052370,,,1474305934,5.459446214
blackscholes,gcc,native,1,1,41314421887,6308,2428,15170076,12285,0,10852077701,5913033863,40229657030,,,2907184335,10.892137178
blackscholes,gcc,native,1,2,82693260086,13512,2153,30293955,17057,0,21703546042,11828651511,80415952603,,,5827042567,21.781379482
blackscholes,gcc,native,1,3,165453740973,35337,2627,60492275,48820,0,43400825152,23616380538,160786230968,,,11658689297,43.578997147
blackscholes,gcc,native,1,4,330891479259,73214,2549,120777528,114151,0,86768927455,47237332527,321684165855,,,23327660944,87.149935907
blackscholes,gcc,native,1,0,20719431077,11110,1798,7636645,6524,0,5455268399,2951735890,20060822916,,,1472490357,5.458929858
blackscholes,gcc,native,1,1,41313804850,70400,2428,15151320,67875,0,10850781569,5909655432,40231402822,,,2909345478,10.891753206
blackscholes,gcc,native,1,2,82707812915,27613,2151,30281833,46894,0,21697442159,11820000978,80430069410,,,5825954697,21.785845516
blackscholes,gcc,native,1,3,165473962215,37117,2627,60931260,59320,0,43397717609,23605282506,160774081282,,,11660866441,43.583892808
blackscholes,gcc,native,1,4,330997424483,64139,2548,122917694,107982,0,86771918164,47252045372,321669562800,,,23325956196,87.18558809
blackscholes,gcc,native,1,0,20719949328,10710,1797,7596061,4878,0,5440872148,2951621918,20140706454,,,1480035089,5.463764919
blackscholes,gcc,native,1,1,41312962758,3848,2429,15143380,9278,0,10851664749,5910712878,40234909330,,,2908871620,10.890631207
blackscholes,gcc,native,1,2,82713697582,54997,2151,30485057,94093,0,21701112397,11821522931,80422791468,,,5826296038,21.786701155
blackscholes,gcc,native,1,3,165479386526,9581,2116,63906872,24309,0,43390101972,23615293257,160814537956,,,11666791828,43.591957342
blackscholes,gcc,native,1,4,331067637734,28771,2036,120713588,52422,0,86769231507,47223516678,321650396612,,,23336572989,87.204090167
swaptions,icc,native,1,0,17841454791,9229,2909,72398820,1295,0,13041073344,5709822959,44654092536,,,3709409066,4.700893569
swaptions,icc,native,1,1,35521603445,17504,5651,143746823,3201,0,26094000883,11413038475,89235090876,,,7421299629,9.357807776
swaptions,icc,native,1,2,71080800689,38014,11133,288880734,4267,0,52182092641,22836597011,178641805848,,,14838365194,18.724714455
swaptions,icc,native,1,3,150728194305,70683,22102,579300884,8465,0,104374866703,45673247904,357301740739,,,29678996047,39.701330528
swaptions,icc,native,1,4,284258770212,143415,44026,1158849307,14289,0,208732074535,91351224747,714608718709,,,59359330988,74.870923667
swaptions,icc,native,1,0,17746952990,8750,2910,71753983,1578,0,13044344537,5708808100,44656214161,,,3709560932,4.678296809
swaptions,icc,native,1,1,37499812895,18050,5651,143362870,2722,0,26086242724,11417713749,89317155411,,,7421963122,9.87890393
swaptions,icc,native,1,2,71000863124,35367,11135,290006601,4483,0,52183938448,22832868066,178580394329,,,14840485384,18.703315416
swaptions,icc,native,1,3,142133894455,72654,22098,578792038,6830,0,104367791594,45674602128,357303400814,,,29679148453,37.43698205
swaptions,icc,native,1,4,283808082538,143446,44027,1155676176,16763,0,208727785075,91347236693,714554072589,,,59357489107,74.763503038
swaptions,icc,native,1,0,17746855725,9261,2911,72569465,1269,0,13048220209,5709507627,44652226920,,,3704845080,4.675447314
swaptions,icc,native,1,1,35474111896,18164,5649,144388210,4374,0,26091278291,11418036439,89302551445,,,7418239342,9.352023837
swaptions,icc,native,1,2,71037951383,35992,11137,288141559,4232,0,52184054334,22833922318,178646317796,,,14840605035,18.710938692
swaptions,icc,native,1,3,142087589364,72181,22101,577293213,8221,0,104375142081,45674910712,357287299605,,,29678025380,37.43500601
swaptions,icc,native,1,4,283807320895,143530,44028,1156426781,15423,0,208726882523,91350768796,714568935886,,,59353999668,74.763667312
swaptions,icc,native,1,0,17736786798,8717,2914,72391669,3327,0,13044836129,5709597431,44667885711,,,3708900227,4.674993355
swaptions,icc,native,1,1,35474122344,17682,5648,142913255,3175,0,26091089228,11419379771,89310683153,,,7419093133,9.350842137
swaptions,icc,native,1,2,70952625715,35703,11134,288109265,4499,0,52187029951,22837877506,178635390369,,,14837829690,18.692011183
swaptions,icc,native,1,3,142127880882,72190,22097,576409630,7303,0,104380718036,45675156446,357269928872,,,29679607782,37.434535069
swaptions,icc,native,1,4,284025059040,143225,44029,1160191269,14031,0,208766664334,91349609497,714544124096,,,59358567811,74.814344519
swaptions,icc,native,1,0,17741843310,9264,2911,72230283,1512,0,13045231759,5710088228,44661537000,,,3710550218,4.678506405
swaptions,icc,native,1,1,35482804262,17977,5653,144589873,2237,0,26090964687,11420541979,89322498014,,,7418936298,9.349527309
swaptions,icc,native,1,2,71141899088,36846,11136,289137809,4192,0,52188480883,22837398514,178643044721,,,14840988651,18.738232031
swaptions,icc,native,1,3,150419449766,70614,22100,583110607,7085,0,104367853933,45675976943,357281643793,,,29680060088,39.623561049
swaptions,icc,native,1,4,284138710995,142576,44027,1148562083,14069,0,208730116426,91344630435,714629299087,,,59359140703,74.839047387
swaptions,icc,native,1,0,17745910678,9838,2913,72378825,1519,0,13045574051,5706370962,44597810525,,,3711267730,4.686273589
swaptions,icc,native,1,1,35521514785,17427,5654,144285988,3880,0,26094702303,11412662484,89225912024,,,7419543316,9.359522724
swaptions,icc,native,1,2,71032788699,36253,11137,288414933,5118,0,52171875084,22835791537,178645361712,,,14841783623,18.710176259
swaptions,icc,native,1,3,141836545512,72567,22098,576040295,7766,0,104366394263,45666380579,357208633772,,,29681511300,37.361711787
swaptions,icc,native,1,4,284135196609,144592,44025,1146377807,12901,0,208763322696,91352648749,714539284545,,,59359429252,74.88437727
swaptions,icc,native,1,0,17743324033,8852,2912,72156563,1510,0,13045122843,5710057247,44643937822,,,3709077686,4.680636707
swaptions,icc,native,1,1,35663998498,18205,5649,144416865,2602,0,26088514841,11419393546,89344905851,,,7420107125,9.394599414
swaptions,icc,native,1,2,70955768877,36222,11137,288192600,3218,0,52181182383,22835779617,178643170695,,,14839979160,18.691425247
swaptions,icc,native,1,3,142500540320,73736,22096,575434126,6955,0,104384430469,45670581786,357266324770,,,29676826404,37.536347832
swaptions,icc,native,1,4,285128166081,145331,44027,1157856946,15067,0,208766432850,91350096328,714582514706,,,59357300776,75.101825441
swaptions,icc,native,1,0,17747301059,8947,2911,72112355,1370,0,13044406627,5709452375,44662388431,,,3709177424,4.677879716
swaptions,icc,native,1,1,35642747789,18225,5655,145121022,3827,0,26092109410,11410341996,89230629598,,,7420504654,9.391894058
swaptions,icc,native,1,2,71313222701,36790,11132,287049347,5895,0,52185711657,22836931735,178624644979,,,14838236832,18.787557275
swaptions,icc,native,1,3,142020063061,71440,22098,573875085,8649,0,104374097227,45674003761,357277326546,,,29674688409,37.407888176
swaptions,icc,native,1,4,285361400241,147837,44028,1156679820,16574,0,208749701143,91351759685,714566894138,,,59360400260,75.16160128
swaptions,icc,native,1,0,17739175139,8742,2909,72109135,1557,0,13046787998,5708670866,44659975436,,,3709501409,4.675648112
swaptions,icc,native,1,1,35478041491,17873,5648,145172442,2500,0,26090825630,11419250874,89328375236,,,7418691210,9.351370907
swaptions,icc,native,1,2,71061476550,36025,11134,288398555,3703,0,52189535052,22836745391,178645407701,,,14838148550,18.717617707
swaptions,icc,native,1,3,142000730116,70909,22098,578419269,7187,0,104359186139,45672325686,357291505167,,,29681649024,37.402543741
swaptions,icc,native,1,4,284046500810,142545,44029,1149782880,17477,0,208739064381,91347536050,714533737982,,,59357227902,74.828183767
swaptions,icc,native,1,0,17746749132,8784,2910,72052907,1301,0,13046737474,5709289363,44657839763,,,3710505664,4.675965454
swaptions,icc,native,1,1,35482918603,17977,5651,145112894,2191,0,26092134607,11416942443,89320705562,,,7419389410,9.349907463
swaptions,icc,native,1,2,71045003284,35952,11136,288538630,4329,0,52187805452,22838056476,178646975809,,,14838395134,18.714360286
swaptions,icc,native,1,3,141906449121,71335,22099,576275189,8374,0,104376234343,45668901650,357247002138,,,29677448889,37.385485681
swaptions,icc,native,1,4,283819225404,143058,44025,1150992136,13301,0,208755697636,91343385827,714577452060,,,59358162755,74.75446805
streamcluster,icc,native,1,0,8858378786,750,901,21854353,222,0,6055483297,3232067449,23444354214,,,257730775,2.334569343
streamcluster,icc,native,1,1,15075456807,1830,1104,27153368,792,0,12191955282,5035313578,41615534950,,,323396573,3.974633107
streamcluster,icc,native,1,2,32058553603,346,670,200142483,905,0,25571667083,8658072813,79921977087,,,403563897,8.445551114
streamcluster,icc,native,1,3,58954783969,606,867,209952190,1545,0,47850036252,14195765670,141932398840,,,488664616,16.682643864
streamcluster,icc,native,1,4,104488245763,1992,1282,205846400,2889,0,90682542827,24889753890,261181287503,,,684366140,28.222873413
streamcluster,icc,native,1,0,8430078445,257,686,21651361,1361,0,6052178168,3219976555,23356248963,,,260556044,2.224158583
streamcluster,icc,native,1,1,15032354827,1032,853,27270152,2230,0,12192297331,5040985102,41602470007,,,324827164,3.962145173
streamcluster,icc,native,1,2,32652181778,2045,1124,202054792,3308,0,25550059450,8658511726,79926907179,,,405455061,8.680547295
streamcluster,icc,native,1,3,59269739609,404,745,210036091,963,0,47828195939,14195024022,142045873752,,,501716239,16.757444158
streamcluster,icc,native,1,4,104532652853,1553,1240,205701606,1337,0,90688973092,24873773996,261069165917,,,681232899,28.208815443
streamcluster,icc,native,1,0,8461677757,132,630,21528485,570,0,6048831877,3230991211,23487830968,,,259196434,2.229725837
streamcluster,icc,native,1,1,15022266536,1755,1117,27355942,303,0,12176501841,5042290067,41605458379,,,329430968,3.960858857
streamcluster,icc,native,1,2,31576178525,551,749,200411951,703,0,25555435903,8646021564,79831611067,,,416002149,8.336713509
streamcluster,icc,native,1,3,59296382367,1526,1060,210170923,2665,0,47849984736,14200180308,142051849081,,,489085336,16.768124185
streamcluster,icc,native,1,4,104444161534,838,1028,205717118,2267,0,90675516598,24874943819,261104080054,,,674394714,28.174375032
streamcluster,icc,native,1,0,8487375661,464,779,21634084,162,0,6054696123,3234648734,23487439837,,,256317584,2.236437069
streamcluster,icc,native,1,1,15023565133,1672,1102,27744818,934,0,12180119470,5042728387,41608269105,,,327367269,3.958011765
streamcluster,icc,native,1,2,32759675729,942,870,198515332,796,0,25552661715,8648258535,79861718443,,,413840262,8.687852796
streamcluster,icc,native,1,3,59164762524,1118,989,210249030,1371,0,47824800995,14199912872,142051669009,,,494559884,16.735568926
streamcluster,icc,native,1,4,104476733933,1663,1232,205743114,1349,0,90702274507,24881798360,261101362888,,,658470397,28.23595561
streamcluster,icc,native,1,0,8450780885,386,742,21669833,574,0,6049499625,3229935105,23473156049,,,260948573,2.227093923
streamcluster,icc,native,1,1,15312742613,188,676,28744596,547,0,12185497523,5036771881,41553237938,,,327422452,4.044104562
streamcluster,icc,native,1,2,32579281867,629,793,198646487,785,0,25556828603,8649602693,79811433998,,,418362343,8.623705731
streamcluster,icc,native,1,3,58942415716,952,928,210016162,651,0,47853769409,14202801783,142026015735,,,484830347,16.67328131
streamcluster,icc,native,1,4,104516514151,492,902,205878741,1328,0,90695628803,24883180291,261185796565,,,677168958,28.190758309
streamcluster,icc,native,1,0,8489470700,967,1000,21744534,323,0,6056704047,3231849200,23470412331,,,257510098,2.237492413
streamcluster,icc,native,1,1,15307261734,1381,955,27257037,2524,0,12196961581,5037209708,41583078559,,,321829151,4.035967452
streamcluster,icc,native,1,2,32049734409,467,766,199379098,745,0,25550603855,8651897266,79892440877,,,409898276,8.461828483
streamcluster,icc,native,1,3,59190064008,144,711,210071271,13231,0,47838370045,14197101574,141976272679,,,485075944,16.744778048
streamcluster,icc,native,1,4,104617821684,1058,1059,205915977,2338,0,90678311705,24887667058,261230239337,,,669806310,28.22336606
streamcluster,icc,native,1,0,8444129750,237,668,21545876,939,0,6051878229,3233359367,23479773740,,,260798208,2.225253094
streamcluster,icc,native,1,1,15412849485,1636,900,27247026,608,0,12202482616,5038715057,41579962980,,,322959907,4.065138004
streamcluster,icc,native,1,2,32393042484,312,661,201163317,1700,0,25542042656,8656341934,79950926791,,,413140939,8.534132219
streamcluster,icc,native,1,3,59064457473,512,815,210153155,699,0,47857485115,14199879158,141996282184,,,490267255,16.708153332
streamcluster,icc,native,1,4,104540013598,1497,1162,205768434,1318,0,90688187435,24871539393,261037200917,,,677943420,28.208179105
streamcluster,icc,native,1,0,8505376919,987,963,21797698,1060,0,6064354211,3230459044,23449655414,,,259024913,2.246287069
streamcluster,icc,native,1,1,15172430889,1364,941,27360221,1081,0,12201842185,5034422143,41529230141,,,322631803,4.004064019
streamcluster,icc,native,1,2,32472328602,405,746,200117752,1876,0,25565096345,8649965653,79811244323,,,416446659,8.560487455
streamcluster,icc,native,1,3,59375295895,398,724,209950399,838,0,47837740956,14186270491,141919361159,,,506569809,16.785919406
streamcluster,icc,native,1,4,104584029947,1311,1160,205586180,4181,0,90678126532,24880390988,261173297888,,,679540833,28.211706372
streamcluster,icc,native,1,0,8488248297,915,978,21728044,271,0,6051632997,3229964554,23468827867,,,257889367,2.237571797
streamcluster,icc,native,1,1,15158453094,1356,976,27219834,361,0,12207658700,5039671516,41542637979,,,323670715,3.996196995
streamcluster,icc,native,1,2,31830208986,122,667,200113689,1121,0,25550790361,8653304683,79902036868,,,403814492,8.393722868
streamcluster,icc,native,1,3,59060419690,502,837,210320000,225,0,47834014033,14195546757,142036330788,,,504247914,16.699871371
streamcluster,icc,native,1,4,104582279532,368,846,205747647,1219,0,90669837982,24879239126,261191669404,,,686496963,28.211077232
streamcluster,icc,native,1,0,8503365846,904,999,21744872,310,0,6056968330,3233381054,23478298598,,,257472688,2.240755937
streamcluster,icc,native,1,1,14948436042,421,726,27103430,635,0,12188751531,5031140843,41526070263,,,327768405,3.948551809
streamcluster,icc,native,1,2,31829752056,508,744,200097356,1840,0,25552735386,8664010258,79944539567,,,405869232,8.389674944
streamcluster,icc,native,1,3,59133734262,1429,1090,210295556,1100,0,47836081162,14185494101,141972029061,,,509163144,16.725925333
streamcluster,icc,native,1,4,104479848902,464,885,205893821,1721,0,90648657845,24885083015,261215818586,,,709008760,28.1817566
canneal,icc,native,1,0,2016826194,10,1110,6277801,2662,0,677029377,363960246,2771313848,,,353067122,0.532079307
canneal,icc,native,1,1,2139867850,48,1258,4336259,3332,0,669226327,359261362,2716748238,,,350738827,0.564434492
canneal,icc,native,1,2,2782497458,26,854,6304785,511,0,680100411,368811245,2780611764,,,353560943,0.734242485
canneal,icc,native,1,3,3222339620,1175,1889,6292205,3752,0,691789159,374925947,2794203756,,,356211726,0.943906553
